,Time,X,Y,Z
124,4843.0,62,601,-827
125,4882.000000000001,55,573,-819
126,4921.0,70,581,-819
127,4961.0,66,589,-819
128,5000.0,59,577,-819
129,5039.000000000001,51,562,-807
130,5078.0,51,562,-823
131,5117.0,70,585,-811
132,5156.000000000001,62,589,-823
133,5195.0,55,585,-815
134,5234.0,66,589,-811
135,5273.000000000001,62,566,-807
136,5312.0,62,562,-803
137,5351.0,59,569,-815
138,5390.000000000001,55,589,-803
139,5429.0,78,597,-788
140,5468.0,-8,605,-835
141,5507.000000000001,47,612,-831
142,5546.0,20,589,-839
143,5586.0,59,632,-819
144,5625.0,86,651,-780
145,5664.000000000001,74,608,-772
146,5703.0,31,608,-803
147,5742.0,117,644,-749
148,5781.000000000001,168,624,-749
149,5820.0,109,624,-764
150,5859.0,160,624,-761
151,5898.000000000001,187,605,-784
152,5937.0,144,581,-761
153,5976.0,164,612,-780
154,6015.000000000001,176,605,-792
155,6054.0,144,589,-788
156,6093.0,144,585,-792
157,6132.000000000001,164,616,-792
158,6171.0,140,573,-811
159,6211.0,148,573,-803
160,6250.0,140,597,-803
161,6289.000000000001,129,566,-815
162,6328.0,125,577,-815
163,6367.0,137,577,-803
164,6406.000000000001,140,581,-807
165,6445.0,133,585,-811
166,6484.0,137,585,-811
167,6523.000000000001,133,573,-803
168,6562.0,133,573,-803
169,6601.0,133,581,-819
170,6640.000000000001,148,581,-811
171,6679.0,140,581,-815
172,6718.000000000001,133,581,-803
173,6757.000000000001,137,569,-807
174,6796.0,133,569,-811
175,6836.0,140,573,-807
176,6875.0,137,573,-815
177,6914.000000000001,133,569,-811
178,6953.0,125,573,-819
179,6992.0,133,573,-819
180,7031.000000000001,137,577,-815
181,7070.0,140,569,-811
182,7109.000000000001,133,577,-811
183,7148.000000000001,133,569,-811
184,7187.0,133,573,-815
185,7226.000000000001,133,581,-819
186,7265.000000000001,137,573,-807
187,7304.0,137,577,-807
188,7343.000000000001,137,577,-811
189,7382.000000000001,133,573,-811
190,7421.0,140,577,-803
191,7461.0,133,566,-815
192,7500.000000000001,137,573,-815
193,7539.000000000001,137,569,-815
194,7578.0,137,577,-819
195,7617.000000000001,144,573,-815
196,7656.000000000001,140,581,-815
197,7695.0,137,573,-811
198,7734.000000000001,140,581,-807
199,7773.000000000001,144,569,-807
200,7812.0,144,569,-807
201,7851.000000000001,156,573,-803
202,7890.000000000001,144,581,-800
203,7929.0,148,581,-800
204,7968.000000000001,156,593,-803
205,8007.0,148,605,-815
206,8046.000000000001,148,612,-788
207,8086.0,160,628,-757
208,8125.0,137,605,-753
209,8164.0,137,601,-772
210,8203.000000000002,140,593,-784
211,8242.0,137,608,-792
212,8281.0,137,597,-788
213,8320.0,144,601,-780
214,8359.0,137,593,-788
215,8398.0,137,597,-792
216,8437.000000000002,144,608,-800
217,8476.0,137,608,-803
218,8515.0,129,593,-788
219,8554.0,137,593,-792
220,8593.0,125,597,-800
221,8632.0,125,593,-788
222,8671.000000000002,137,612,-788
223,8711.0,140,593,-784
224,8750.0,129,612,-780
225,8789.0,137,612,-792
226,8828.000000000002,129,597,-792
227,8867.0,137,605,-788
228,8906.0,133,608,-788
229,8945.0,140,620,-776
230,8984.0,140,624,-784
231,9023.0,144,616,-768
232,9062.000000000002,148,624,-772
233,9101.0,152,628,-776
234,9140.0,156,632,-764
235,9179.0,160,636,-772
236,9218.0,187,647,-764
237,9257.000000000002,137,612,-780
238,9296.000000000002,156,616,-757
239,9336.0,148,659,-776
240,9375.0,164,698,-788
241,9414.0,176,757,-788
242,9453.000000000002,246,776,-776
243,9492.0,238,753,-878
244,9531.0,250,722,-854
245,9570.0,164,612,-811
246,9609.0,121,519,-815
247,9648.000000000002,70,402,-885
248,9687.000000000002,51,300,-839
249,9726.0,23,257,-850
250,9765.0,148,211,-862
251,9804.0,226,140,-807
252,9843.0,269,172,-780
253,9882.000000000002,242,238,-772
254,9921.000000000002,105,351,-959
255,9961.0,94,402,-952
256,10000.0,0,441,-893
257,10039.000000000002,129,488,-819
258,10078.000000000002,90,491,-706
259,10117.0,20,581,-831
260,10156.0,43,585,-815
261,10195.0,62,655,-854
262,10234.0,117,663,-870
263,10273.000000000002,172,683,-846
264,10312.000000000002,156,710,-854
265,10351.0,183,737,-803
266,10390.0,222,706,-757
267,10429.0,218,683,-698
268,10468.0,191,659,-694
269,10507.000000000002,187,632,-718
270,10546.000000000002,105,608,-768
271,10586.0,31,620,-772
272,10625.0,51,569,-831
273,10664.000000000002,242,456,-827
274,10703.000000000002,59,679,-800
275,10742.0,101,519,-889
276,10781.0,78,527,-901
277,10820.0,70,480,-971
278,10859.0,109,527,-893
279,10898.000000000002,191,616,-874
280,10937.000000000002,94,585,-948
281,10976.0,70,671,-788
282,11015.0,27,628,-784
283,11054.0,74,608,-768
284,11093.0,144,628,-729
285,11132.000000000002,43,538,-815
286,11171.000000000002,117,569,-768
287,11211.0,269,772,-644
288,11250.0,39,398,-737
289,11289.000000000002,113,686,-597
290,11328.000000000002,125,640,-671
291,11367.0,117,624,-644
292,11406.0,156,655,-616
293,11445.0,296,940,-519
294,11484.0,199,959,-343
295,11523.000000000002,90,874,-265
296,11562.000000000002,156,952,-101
297,11601.0,296,827,-152
298,11640.0,332,796,-199
299,11679.0,347,776,-191
300,11718.0,382,866,-269
301,11757.000000000002,218,1162,-277
302,11796.000000000002,507,839,-105
303,11836.0,488,881,-113
304,11875.0,511,835,-144
305,11914.000000000002,402,842,-152
306,11953.000000000002,394,866,-140
307,11992.0,491,757,-179
308,12031.0,441,870,-179
309,12070.0,398,815,-144
310,12109.0,503,745,-125
311,12148.000000000002,413,753,-187
312,12187.000000000002,519,761,-207
313,12226.0,523,796,-94
314,12265.0,402,718,-113
315,12304.0,495,936,-86
316,12343.0,491,725,-66
317,12382.000000000002,495,714,-109
318,12421.000000000002,527,788,12
319,12461.0,573,722,-234
320,12500.0,776,538,-230
321,12539.000000000002,605,659,-238
322,12578.000000000002,515,784,-296
323,12617.0,351,710,-121
324,12656.0,429,850,-94
325,12695.0,394,647,-179
326,12734.0,846,1193,-363
327,12773.000000000002,491,807,-269
328,12812.000000000002,686,733,-257
329,12851.0,476,686,-530
330,12890.0,441,616,-359
331,12929.0,374,920,-374
332,12968.0,250,683,-273
333,13007.000000000002,339,788,-351
334,13046.000000000002,289,967,-172
335,13086.0,636,1092,-277
336,13125.0,406,932,-125
337,13164.000000000002,378,823,-238
338,13203.000000000002,242,874,-289
339,13242.0,113,963,-371
340,13281.0,16,1014,-347
341,13320.0,-62,995,-386
342,13359.0,-168,987,-363
343,13398.000000000002,-125,924,-339
344,13437.000000000002,-66,893,-324
345,13476.0,-70,885,-320
346,13515.0,-59,870,-304
347,13554.0,-35,835,-324
348,13593.0,-23,811,-328
349,13632.000000000002,-16,803,-359
350,13671.000000000002,16,831,-363
351,13711.0,8,846,-367
352,13750.0,-8,874,-367
353,13789.000000000002,-16,878,-359
354,13828.000000000002,-20,850,-359
355,13867.0,0,858,-371
356,13933.000000000002,-4,854,-378
357,13972.000000000002,-16,874,-363
358,14011.000000000002,-8,889,-343
359,14050.0,20,901,-335
360,14089.0,20,885,-332
361,14128.0,20,874,-332
362,14167.000000000002,12,866,-332
363,14206.000000000002,23,846,-339
364,14245.000000000002,20,823,-355
365,14284.0,27,831,-359
366,14323.0,23,831,-343
367,14362.0,0,866,-343
368,14401.000000000002,-8,870,-335
369,14441.0,0,885,-339
370,14480.0,-16,917,-343
371,14519.0,-4,924,-351
372,14558.000000000002,-12,948,-351
373,14597.000000000002,-23,944,-355
374,14636.000000000002,-43,920,-359
375,14675.0,-51,897,-351
376,14714.0,-31,897,-343
377,14753.0,-27,878,-335
378,14792.000000000002,-20,862,-324
379,14831.000000000002,-23,874,-308
380,14870.000000000002,-23,878,-308
381,14909.0,-23,881,-312
382,14948.0,-16,885,-316
383,14987.0,-8,889,-308
384,15026.000000000002,0,874,-308
385,15066.0,0,885,-308
386,15105.0,-8,897,-316
387,15144.0,-27,901,-320
388,15183.000000000002,-39,874,-320
389,15222.000000000002,-47,885,-320
390,15261.000000000002,-62,885,-332
391,15300.0,-55,893,-324
392,15339.0,-47,893,-328
393,15378.0,-43,893,-324
394,15417.000000000002,-35,885,-320
395,15456.000000000002,-35,878,-324
396,15495.000000000002,-35,885,-316
397,15534.0,-39,893,-304
398,15573.0,-43,901,-296
399,15612.0,-47,881,-296
400,15651.000000000002,-27,874,-300
401,15691.0,-23,878,-308
402,15730.0,-23,885,-304
403,15769.0,-31,889,-312
404,15808.000000000002,-39,893,-308
405,15847.000000000002,-35,901,-304
406,15886.000000000002,-35,897,-308
407,15925.0,-23,913,-296
408,15964.0,-27,905,-293
409,16003.0,-23,893,-293
410,16042.000000000002,-27,889,-289
411,16081.0,-27,881,-296
412,16120.000000000002,-31,881,-281
413,16159.000000000002,-27,889,-277
414,16198.0,-31,885,-277
415,16237.000000000002,-31,878,-277
416,16276.0,-20,885,-281
417,16316.000000000002,-23,901,-285
418,16355.0,-35,913,-289
419,16394.000000000004,-23,901,-285
420,16433.0,-12,897,-277
421,16472.0,-16,893,-277
422,16511.000000000004,-12,920,-273
423,16550.0,-16,909,-269
424,16589.000000000004,-16,909,-257
425,16628.0,-4,905,-261
426,16667.0,-4,889,-265
427,16706.0,-20,897,-269
428,16745.0,-43,889,-277
429,16784.000000000004,-51,885,-285
430,16823.0,-55,893,-285
431,16862.000000000004,-47,885,-281
432,16901.0,-31,889,-277
433,16941.000000000004,-27,893,-273
434,16980.0,-23,897,-265
435,17019.000000000004,-35,901,-269
436,17058.0,-16,901,-269
437,17097.0,-12,901,-269
438,17136.000000000004,-20,913,-265
439,17175.0,-31,901,-265
440,17214.000000000004,-27,909,-269
441,17253.0,-23,909,-269
442,17292.0,-31,897,-273
443,17331.0,-27,878,-273
444,17370.0,-31,893,-269
445,17409.000000000004,-35,905,-269
446,17448.0,-27,901,-269
447,17487.000000000004,-8,889,-265
448,17526.0,-4,913,-261
449,17566.000000000004,-4,913,-257
450,17605.0,-12,905,-257
451,17644.000000000004,-27,889,-261
452,17683.0,-27,889,-265
453,17722.0,-39,881,-273
454,17761.000000000004,-39,913,-277
455,17800.0,-55,924,-273
456,17839.000000000004,-47,928,-265
457,17878.0,-35,928,-261
458,17917.0,-23,897,-254
459,17956.0,0,874,-257
460,17995.0,-8,874,-250
461,18034.000000000004,-4,878,-269
462,18073.0,-20,881,-281
463,18112.000000000004,-27,885,-281
464,18151.0,-35,889,-289
465,18191.000000000004,-39,889,-293
466,18230.0,-31,893,-300
467,18269.000000000004,-27,905,-293
468,18308.0,-16,885,-293
469,18347.0,-35,893,-296
470,18386.000000000004,-35,905,-296
471,18425.0,-39,893,-296
472,18464.000000000004,-43,897,-304
473,18503.0,-55,901,-304
474,18542.0,-43,905,-304
475,18581.0,-31,909,-300
476,18620.0,-35,901,-289
477,18659.000000000004,-31,893,-293
478,18698.0,-20,889,-281
479,18737.000000000004,-16,885,-281
480,18776.0,-16,885,-277
481,18816.000000000004,-16,878,-277
482,18855.0,-8,874,-281
483,18894.000000000004,-8,889,-281
484,18933.0,-4,893,-285
485,18972.0,-4,897,-293
486,19011.000000000004,-8,889,-289
487,19050.0,-8,889,-293
488,19089.000000000004,-12,893,-296
489,19128.0,-12,897,-293
490,19167.0,-27,893,-300
491,19206.0,-20,889,-293
492,19245.0,-12,878,-304
493,19284.000000000004,-8,889,-316
494,19323.0,-16,889,-289
495,19362.000000000004,-20,885,-304
496,19401.0,-23,909,-289
497,19441.000000000004,-20,901,-293
498,19480.0,-16,901,-300
499,19519.000000000004,-20,901,-296
500,19558.0,-16,889,-293
501,19597.0,-8,881,-285
502,19636.000000000004,-12,897,-293
503,19675.0,-8,893,-289
504,19714.000000000004,-4,893,-289
505,19753.0,-4,897,-289
506,19792.0,0,893,-289
507,19831.0,0,897,-285
508,19870.0,-4,897,-281
509,19909.000000000004,8,901,-261
510,19948.0,12,917,-269
511,19987.000000000004,0,932,-265
512,20026.0,8,959,-254
513,20066.000000000004,0,991,-242
514,20105.0,23,979,-226
515,20144.000000000004,74,940,-218
516,20183.0,129,913,-199
517,20222.0,179,866,-183
518,20261.000000000004,187,846,-187
519,20300.0,207,870,-183
520,20339.000000000004,246,854,-218
521,20378.0,226,858,-265
522,20417.0,250,858,-308
523,20456.0,300,831,-304
524,20495.0,324,815,-296
525,20534.000000000004,371,831,-289
526,20573.0,398,819,-281
527,20612.000000000004,402,815,-257
528,20651.0,437,819,-230
529,20691.000000000004,460,800,-218
530,20730.0,480,788,-187
531,20769.000000000004,511,764,-144
532,20808.0,515,753,-140
533,20847.0,566,729,-117
534,20886.000000000004,589,745,-125
535,20925.0,569,741,-113
536,20964.000000000004,581,690,-101
537,21003.0,640,788,-82
538,21042.0,569,671,-144
539,21081.000000000004,585,768,-90
540,21120.0,499,702,-78
541,21159.000000000004,507,764,-70
542,21198.0,530,737,-39
543,21237.000000000004,515,749,-66
544,21276.0,480,733,-82
545,21316.000000000004,585,807,-62
546,21355.0,686,854,-109
547,21394.000000000004,854,893,-113
548,21433.0,846,928,-144
549,21472.0,647,901,-195
550,21511.000000000004,772,1119,-144
551,21550.0,761,1006,-109
552,21589.000000000004,620,796,-101
553,21628.0,355,675,-129
554,21667.0,289,566,-16
555,21706.000000000004,332,542,148
556,21745.0,242,558,246
557,21784.000000000004,113,569,203
558,21823.0,-23,655,109
559,21862.000000000004,-12,854,86
560,21901.0,82,1084,90
561,21941.000000000004,293,1197,66
562,21980.0,359,998,183
563,22019.000000000004,390,905,176
564,22058.0,304,952,191
565,22097.0,254,878,144
566,22136.000000000004,269,803,179
567,22175.0,335,800,203
568,22214.000000000004,320,792,207
569,22253.0,312,745,183
570,22292.0,363,761,183
571,22331.000000000004,359,823,172
572,22370.0,332,842,164
573,22409.000000000004,328,866,164
574,22448.0,347,874,152
575,22487.000000000004,339,862,152
576,22526.0,335,823,137
577,22566.000000000004,355,815,133
578,22605.0,339,827,133
579,22644.000000000004,339,835,133
580,22683.0,316,831,125
581,22722.0,335,893,121
582,22761.000000000004,343,839,125
583,22800.0,320,850,66
584,22839.000000000004,374,835,101
585,22878.0,328,846,109
586,22917.0,413,878,140
587,22956.000000000004,390,874,117
588,22995.0,133,959,140
589,23034.000000000004,-152,893,-55
590,23073.0,82,659,-90
591,23112.000000000004,339,792,-113
592,23151.0,410,889,-47
593,23191.000000000004,519,776,-62
594,23230.0,519,577,-191
595,23269.000000000004,632,632,-148
596,23308.0,581,741,39
597,23347.0,702,870,35
598,23386.000000000004,1045,554,140
599,23425.0,862,667,101
600,23464.000000000004,788,897,4
601,23503.0,558,1139,-1006
602,23542.0,1264,608,-140
603,23581.000000000004,846,616,-550
604,23620.0,963,456,-800
605,23659.000000000004,452,410,-94
606,23698.0,534,12,-289
607,23737.000000000004,585,1034,86
608,23776.0,-4,788,265
609,23816.000000000004,320,1349,98
610,23855.0,4,445,-74
611,23894.000000000004,254,679,1178
612,23933.0,-371,254,585
613,23972.0,324,43,417
614,24011.000000000004,86,-686,-152
615,24050.0,421,4,987
616,24089.000000000004,581,-140,608
617,24128.0,741,74,601
618,24167.0,686,367,413
619,24206.000000000004,612,515,335
620,24245.0,519,616,456
621,24284.000000000004,651,519,480
622,24323.0,550,534,269
623,24362.000000000004,495,702,425
624,24401.0,523,651,398
625,24441.000000000004,1143,601,694
626,24480.0,612,226,749
627,24519.000000000004,706,437,398
628,24558.0,663,566,421
629,24597.0,398,488,410
630,24636.000000000004,550,530,211
631,24675.0,768,768,386
632,24714.000000000004,737,647,491
633,24753.0,585,484,281
634,24792.0,640,421,113
635,24831.000000000004,745,807,316
636,24870.0,737,628,359
637,24909.000000000004,745,503,176
638,24948.0,792,550,343
639,24987.000000000004,792,449,304
640,25026.0,796,413,343
641,25066.000000000004,679,449,468
642,25105.0,511,296,632
643,25144.000000000004,460,-187,152
644,25183.0,495,-35,320
645,25222.0,476,168,20
646,25261.000000000004,546,862,218
647,25300.0,195,1248,187
648,25339.000000000004,82,1127,31
649,25378.0,-581,1264,-12
650,25417.0,-230,971,-86
651,25456.000000000004,-254,959,-768
652,25495.0,-503,917,-452
653,25534.000000000004,-546,421,-761
654,25573.0,78,-125,-203
655,25612.000000000004,-909,503,433
656,25651.000000000004,-226,304,59
657,25691.000000000004,-667,764,429
658,25730.0,-406,690,382
659,25769.000000000004,-242,1416,683
660,25808.000000000004,-757,667,-246
661,25847.0,-858,792,-367
662,25886.000000000004,-710,706,-195
663,25925.0,-261,359,304
664,25964.000000000004,-967,917,-133
665,26003.0,-854,1131,-238
666,26042.0,-328,757,-109
667,26081.000000000004,-605,1018,-86
668,26120.0,-503,725,148
669,26159.000000000004,-246,1104,113
670,26198.0,215,975,332
671,26237.000000000004,269,1084,624
672,26276.000000000004,374,780,659
673,26316.000000000004,410,355,566
674,26355.0,398,12,222
675,26394.000000000004,433,-125,351
676,26433.000000000004,452,-74,351
677,26472.0,445,-4,507
678,26511.000000000004,503,121,597
679,26550.0,636,320,628
680,26589.000000000004,601,491,839
681,26628.0,644,367,761
682,26667.0,581,378,725
683,26706.000000000004,573,187,819
684,26745.0,480,-125,776
685,26784.000000000004,491,-281,823
686,26823.0,425,-316,737
687,26862.000000000004,382,-480,725
688,26901.000000000004,343,-624,636
689,26941.000000000004,410,-597,628
690,26980.0,441,-620,538
691,27019.000000000004,523,-558,636
692,27058.000000000004,558,-441,702
693,27097.0,589,-343,710
694,27136.000000000004,538,-164,757
695,27175.0,511,-90,737
696,27214.000000000004,491,187,776
697,27253.0,538,211,807
698,27292.0,480,273,792
699,27331.000000000004,449,215,632
700,27370.0,515,125,675
701,27409.000000000004,433,199,745
702,27448.0,417,339,784
703,27487.000000000004,558,35,741
704,27526.000000000004,507,222,987
705,27566.000000000004,507,-144,601
706,27605.0,452,-47,729
707,27644.000000000004,499,-55,710
708,27683.000000000004,538,0,761
709,27722.0,464,0,476
710,27761.000000000004,534,343,862
711,27800.0,636,109,811
712,27839.000000000004,686,421,1143
713,27878.0,636,230,858
714,27917.0,956,289,718
715,27956.000000000004,671,386,254
716,27995.0,480,269,-199
717,28034.000000000004,667,460,-636
718,28073.0,507,20,-710
719,28112.000000000004,698,605,881
720,28151.000000000004,870,963,1665
721,28191.000000000004,515,803,1006
722,28230.0,456,488,842
723,28269.000000000004,589,511,363
724,28308.000000000004,905,367,445
725,28347.0,550,179,16
726,28386.000000000004,546,211,530
727,28425.0,647,98,367
728,28464.000000000004,862,125,484
729,28503.0,889,140,495
730,28542.0,1151,-296,659
731,28581.000000000004,1205,-281,741
732,28620.0,1143,-94,308
733,28659.000000000004,1147,-230,-23
734,28698.0,905,-441,187
735,28737.000000000004,807,-608,491
736,28776.000000000004,839,-558,671
737,28816.000000000004,725,-421,484
738,28855.0,722,-230,320
739,28894.000000000004,842,-125,378
740,28933.000000000004,651,12,168
741,28972.0,733,51,179
742,29011.000000000004,811,4,98
743,29050.0,959,0,230
744,29089.000000000004,971,51,176
745,29128.0,1119,43,250
746,29167.0,1006,78,191
747,29206.000000000004,901,12,137
748,29245.0,831,289,-98
749,29284.000000000004,905,363,90
750,29323.0,842,480,101
751,29362.000000000004,593,577,129
752,29401.000000000004,605,675,144
753,29441.000000000004,484,644,-413
754,29480.0,176,663,-515
755,29519.000000000004,398,597,218
756,29558.000000000004,335,601,176
757,29597.0,78,683,-4
758,29636.000000000004,277,1006,464
759,29675.0,433,1147,230
760,29714.000000000004,269,1513,550
761,29753.0,316,1408,1252
762,29792.0,472,944,959
763,29831.000000000004,351,725,187
764,29870.0,390,597,-386
765,29909.000000000004,640,815,218
766,29948.0,324,675,394
767,29987.000000000004,222,690,254
768,30026.000000000004,355,605,277
769,30066.000000000004,550,605,581
770,30105.0,620,562,339
771,30144.000000000004,488,944,304
772,30183.000000000004,566,889,449
773,30222.0,328,823,113
774,30261.000000000004,254,1037,332
775,30300.0,363,913,160
776,30339.000000000004,468,885,694
777,30378.000000000004,495,667,577
778,30417.0,246,608,745
779,30456.000000000004,281,566,347
780,30495.0,172,460,218
781,30534.000000000004,410,355,285
782,30573.0,429,445,289
783,30612.000000000004,683,476,351
784,30651.000000000004,671,632,215
785,30691.000000000004,718,484,133
786,30730.0,885,562,382
787,30769.000000000004,706,768,542
788,30808.000000000004,932,507,663
789,30847.0,675,523,839
790,30886.000000000004,593,285,597
791,30925.0,636,281,889
792,30964.000000000004,413,152,761
793,31003.000000000004,257,234,230
794,31042.0,183,495,43
795,31081.000000000004,-51,819,179
796,31120.0,390,581,464
797,31159.000000000004,386,499,679
798,31198.0,308,495,823
799,31237.000000000004,394,386,1006
800,31276.000000000004,534,187,1065
801,31316.000000000004,254,31,1131
802,31355.0,261,-203,897
803,31394.000000000004,144,-480,823
804,31433.000000000004,-39,-491,940
805,31472.0,-109,-316,885
806,31511.000000000004,4,-316,605
807,31550.0,254,-308,651
808,31589.000000000004,402,-421,749
809,31628.000000000004,257,-519,932
810,31667.0,191,-714,733
811,31706.000000000004,70,-792,722
812,31745.0,191,-772,932
813,31784.000000000004,-328,-807,862
814,31823.0,125,-1186,550
815,31862.000000000004,-359,-831,316
816,31901.000000000004,-273,-975,398
817,31941.000000000004,222,-995,846
818,31980.0,530,-803,640
819,32019.000000000007,300,-944,339
820,32058.0,-27,-932,347
821,32097.0,-94,-1135,160
822,32136.000000000004,-265,-714,-172
823,32175.000000000004,207,-917,35
824,32214.0,581,-608,394
825,32253.0,437,-772,191
826,32292.0,332,-874,566
827,32331.000000000004,199,-757,222
828,32370.000000000004,339,-398,690
829,32409.0,503,-300,519
830,32448.0,425,-113,768
831,32487.000000000004,655,-172,1041
832,32526.000000000004,464,23,694
833,32566.000000000004,644,121,800
834,32605.000000000004,550,312,924
835,32644.000000000007,464,176,862
836,32683.0,780,433,971
837,32722.0,807,347,858
838,32761.000000000004,729,410,815
839,32800.00000000001,889,261,749
840,32839.0,784,308,725
841,32878.0,706,211,624
842,32917.0,796,129,507
843,32956.0,714,172,460
844,32995.00000000001,722,207,304
845,33034.0,694,230,316
846,33073.0,566,265,250
847,33112.0,612,195,199
848,33151.0,421,222,242
849,33191.0,398,156,230
850,33230.00000000001,265,164,296
851,33269.00000000001,105,191,273
852,33308.0,156,261,546
853,33347.0,43,273,527
854,33386.0,47,452,523
855,33425.00000000001,-4,488,745
856,33464.0,-152,593,671
857,33503.0,-12,523,952
858,33542.0,-335,581,858
859,33581.0,-230,538,971
860,33620.00000000001,-226,515,897
861,33659.0,-281,581,741
862,33698.0,-285,683,878
863,33737.0,-261,546,737
864,33776.0,-351,698,573
865,33816.0,-308,1026,597
866,33855.00000000001,-456,1061,456
867,33894.00000000001,-347,858,441
868,33933.0,-296,733,230
869,33972.0,-78,905,191
870,34011.0,-156,745,378
871,34050.00000000001,31,499,515
872,34089.0,-449,1158,394
873,34128.0,-101,597,644
874,34167.0,-86,480,320
875,34206.0,-363,1002,569
876,34245.00000000001,-164,854,519
877,34284.0,-66,402,320
878,34323.0,246,870,312
879,34362.0,-140,1268,-133
880,34401.0,-113,1143,-320
881,34441.0,-39,1135,-499
882,34480.00000000001,335,1537,-226
883,34519.00000000001,-144,1478,-620
884,34558.0,-300,998,-542
885,34597.0,-199,842,-355
886,34636.0,172,655,-530
887,34675.00000000001,234,909,-367
888,34714.0,573,410,-550
889,34753.0,281,675,-499
890,34792.0,109,581,66
891,34831.0,0,823,-261
892,34870.00000000001,55,527,-47
893,34909.0,-456,722,-12
894,34948.0,-62,788,238
895,34987.0,-308,866,530
896,35026.0,-125,98,59
897,35066.0,-382,1275,129
898,35105.00000000001,-195,1455,-70
899,35144.00000000001,293,534,137
900,35183.0,324,1229,234
901,35222.0,413,846,-390
902,35261.0,800,944,-569
903,35300.00000000001,-503,846,-125
904,35339.00000000001,-250,542,-257
905,35378.0,-98,831,-242
