,Time,X,Y,Z
8715,41392,-0.1196454,0.15314612,9.712814
8716,41397,-0.13878867,0.12443122,9.743921
8717,41401,-0.15075321,0.16271774,9.758279
8718,41406,-0.1196454,0.12203831,9.722385
8719,41411,-0.14357449,0.14118157,9.760673
8720,41416,-0.13400285,0.1459674,9.708028
8721,41420,-0.15553902,0.13400285,9.710421
8722,41425,-0.12921704,0.12921704,9.7415285
8723,41430,-0.1459674,0.12921704,9.779816
8724,41435,-0.1196454,0.13160995,9.755886
8725,41439,-0.08614469,0.12443122,9.753493
8726,41444,-0.16989647,0.11485959,9.731957
8727,41449,-0.16750357,0.11246668,9.746315
8728,41454,-0.15793194,0.13639577,9.753493
8729,41458,-0.16750357,0.12682413,9.724778
8730,41463,-0.15314612,0.1459674,9.703242
8731,41468,-0.14357449,0.13878867,9.7415285
8732,41473,-0.15793194,0.107680865,9.727171
8733,41477,-0.15314612,0.13639577,9.727171
8734,41482,-0.12921704,0.110073775,9.739136
8735,41487,-0.12921704,0.1196454,9.739136
8736,41492,-0.13400285,0.1172525,9.746315
8737,41496,-0.16032484,0.11485959,9.703242
8738,41501,-0.13878867,0.15314612,9.715207
8739,41506,-0.15793194,0.1483603,9.698457
8740,41511,-0.13400285,0.12921704,9.763065
8741,41515,-0.14118157,0.1172525,9.763065
8742,41520,-0.08375178,0.105287954,9.731957
8743,41525,-0.13400285,0.088537596,9.729565
8744,41530,-0.12921704,0.13400285,9.73435
8745,41534,-0.12203831,0.107680865,9.70085
8746,41539,-0.12443122,0.15075321,9.70085
8747,41544,-0.12443122,0.12203831,9.715207
8748,41549,-0.11485959,0.14357449,9.705635
8749,41553,-0.15075321,0.09571633,9.758279
8750,41558,-0.105287954,0.12443122,9.712814
8751,41563,-0.10289505,0.12443122,9.743921
8752,41568,-0.110073775,0.1483603,9.727171
8753,41572,-0.13160995,0.10289505,9.7415285
8754,41577,-0.10289505,0.110073775,9.753493
8755,41582,-0.14118157,0.12443122,9.724778
8756,41587,-0.1172525,0.1172525,9.767851
8757,41591,-0.12443122,0.12443122,9.715207
8758,41596,-0.1483603,0.15314612,9.736743
8759,41601,-0.15793194,0.110073775,9.710421
8760,41606,-0.15075321,0.13639577,9.722385
8761,41610,-0.107680865,0.11246668,9.736743
8762,41615,-0.15793194,0.09093051,9.73435
8763,41620,-0.12203831,0.1196454,9.7176
8764,41625,-0.13878867,0.1483603,9.770244
8765,41629,-0.1483603,0.11485959,9.698457
8766,41634,-0.1172525,0.12443122,9.73435
8767,41639,-0.13639577,0.12443122,9.736743
8768,41644,-0.15075321,0.14118157,9.729565
8769,41648,-0.110073775,0.13878867,9.743921
8770,41653,-0.12921704,0.12203831,9.739136
8771,41658,-0.13878867,0.1196454,9.731957
8772,41663,-0.15314612,0.110073775,9.755886
8773,41667,-0.13160995,0.13160995,9.708028
8774,41672,-0.13400285,0.105287954,9.729565
8775,41677,-0.12203831,0.12921704,9.710421
8776,41682,-0.12203831,0.12443122,9.712814
8777,41686,-0.09093051,0.12443122,9.753493
8778,41691,-0.08375178,0.15793194,9.736743
8779,41696,-0.10289505,0.105287954,9.763065
8780,41701,-0.1172525,0.1483603,9.724778
8781,41705,-0.12203831,0.1483603,9.712814
8782,41710,-0.10050214,0.13160995,9.662563
8783,41715,-0.15553902,0.107680865,9.748708
8784,41720,-0.13400285,0.13160995,9.743921
8785,41724,-0.12682413,0.12921704,9.69367
8786,41729,-0.1483603,0.12682413,9.703242
8787,41734,-0.09093051,0.13160995,9.712814
8788,41739,-0.14357449,0.16271774,9.722385
8789,41743,-0.14357449,0.09332342,9.7415285
8790,41748,-0.1459674,0.12921704,9.746315
8791,41753,-0.1196454,0.12443122,9.739136
8792,41758,-0.14357449,0.14118157,9.748708
8793,41762,-0.12203831,0.107680865,9.712814
8794,41767,-0.09810923,0.13400285,9.722385
8795,41772,-0.12921704,0.1196454,9.758279
8796,41777,-0.107680865,0.107680865,9.705635
8797,41781,-0.12682413,0.17228939,9.7176
8798,41786,-0.13400285,0.13400285,9.753493
8799,41791,-0.16032484,0.1196454,9.715207
8800,41796,-0.15314612,0.12682413,9.746315
8801,41800,-0.12443122,0.09571633,9.731957
8802,41805,-0.15314612,0.17707519,9.794173
8803,41810,-0.107680865,0.088537596,9.748708
8804,41815,-0.1196454,0.15075321,9.7176
8805,41819,-0.14118157,0.16032484,9.722385
8806,41824,-0.12203831,0.1196454,9.696064
8807,41829,-0.12443122,0.12682413,9.786994
8808,41834,-0.105287954,0.14357449,9.739136
8809,41838,-0.11485959,0.13639577,9.751101
8810,41843,-0.09571633,0.10289505,9.708028
8811,41848,-0.110073775,0.16989647,9.7176
8812,41853,-0.13400285,0.16032484,9.703242
8813,41857,-0.107680865,0.14118157,9.703242
8814,41862,-0.13639577,0.1196454,9.755886
8815,41867,-0.16750357,0.14357449,9.70085
8816,41872,-0.1459674,0.12443122,9.727171
8817,41876,-0.17228939,0.15553902,9.715207
8818,41881,-0.10050214,0.12203831,9.7415285
8819,41886,-0.13878867,0.12921704,9.753493
8820,41891,-0.10289505,0.13639577,9.708028
8821,41895,-0.088537596,0.09810923,9.7415285
8822,41900,-0.13400285,0.08375178,9.751101
8823,41905,-0.13400285,0.107680865,9.739136
8824,41910,-0.14118157,0.13639577,9.763065
8825,41914,-0.13160995,0.14357449,9.7176
8826,41919,-0.15553902,0.1196454,9.755886
8827,41924,-0.2057901,0.12203831,9.703242
8828,41929,-0.09810923,0.09571633,9.703242
8829,41933,-0.12921704,0.15075321,9.746315
8830,41938,-0.10289505,0.107680865,9.731957
8831,41943,-0.12203831,0.12443122,9.727171
8832,41948,-0.15314612,0.13400285,9.755886
8833,41952,-0.1459674,0.11485959,9.760673
8834,41957,-0.16511066,0.14357449,9.69367
8835,41962,-0.12203831,0.12921704,9.739136
8836,41967,-0.1196454,0.13400285,9.698457
8837,41971,-0.12203831,0.110073775,9.70085
8838,41976,-0.1196454,0.1459674,9.698457
8839,41981,-0.14118157,0.13878867,9.69367
8840,41986,-0.16032484,0.1483603,9.712814
8841,41990,-0.15075321,0.11485959,9.724778
8842,41995,-0.12682413,0.1196454,9.7415285
8843,42000,-0.107680865,0.14357449,9.710421
8844,42005,-0.1196454,0.1483603,9.729565
8845,42009,-0.13639577,0.12682413,9.705635
8846,42014,-0.14118157,0.13878867,9.743921
8847,42019,-0.08375178,0.16271774,9.731957
8848,42024,-0.12921704,0.12443122,9.770244
8849,42028,-0.11485959,0.12682413,9.70085
8850,42033,-0.12921704,0.12682413,9.7415285
8851,42038,-0.14357449,0.12682413,9.719993
8852,42043,-0.1459674,0.10289505,9.708028
8853,42047,-0.12682413,0.1459674,9.696064
8854,42052,-0.11485959,0.09810923,9.724778
8855,42057,-0.13160995,0.14357449,9.755886
8856,42062,-0.107680865,0.13400285,9.73435
8857,42066,-0.14118157,0.15553902,9.708028
8858,42071,-0.16750357,0.13878867,9.739136
8859,42076,-0.16032484,0.10289505,9.736743
8860,42081,-0.13160995,0.10289505,9.765458
8861,42085,-0.1196454,0.12921704,9.708028
8862,42090,-0.12682413,0.11485959,9.686492
8863,42095,-0.12443122,0.13400285,9.708028
8864,42100,-0.1172525,0.105287954,9.672134
8865,42104,-0.1196454,0.15314612,9.755886
8866,42109,-0.14357449,0.13400285,9.736743
8867,42114,-0.1196454,0.1459674,9.73435
8868,42119,-0.11485959,0.12682413,9.724778
8869,42123,-0.1459674,0.13878867,9.719993
8870,42128,-0.14357449,0.13639577,9.743921
8871,42133,-0.16511066,0.09093051,9.73435
8872,42138,-0.11485959,0.11485959,9.731957
8873,42142,-0.12921704,0.14357449,9.719993
8874,42147,-0.16032484,0.13639577,9.719993
8875,42152,-0.09571633,0.12203831,9.760673
8876,42157,-0.12921704,0.16989647,9.715207
8877,42161,-0.16511066,0.12682413,9.782208
8878,42166,-0.1459674,0.15314612,9.753493
8879,42171,-0.12682413,0.12921704,9.679314
8880,42176,-0.10050214,0.1172525,9.715207
8881,42180,-0.14357449,0.13400285,9.703242
8882,42185,-0.12443122,0.105287954,9.710421
8883,42190,-0.1196454,0.107680865,9.739136
8884,42195,-0.12203831,0.13160995,9.722385
8885,42199,-0.17228939,0.13400285,9.751101
8886,42204,-0.088537596,0.12443122,9.736743
8887,42209,-0.13400285,0.12203831,9.767851
8888,42214,-0.15075321,0.1483603,9.729565
8889,42218,-0.16750357,0.11485959,9.681706
8890,42223,-0.15793194,0.12682413,9.739136
8891,42228,-0.1483603,0.15793194,9.751101
8892,42233,-0.1459674,0.10289505,9.69367
8893,42237,-0.15793194,0.12921704,9.743921
8894,42242,-0.12443122,0.16271774,9.696064
8895,42247,-0.1172525,0.11246668,9.784601
8896,42252,-0.13160995,0.12203831,9.748708
8897,42256,-0.11485959,0.15075321,9.739136
8898,42261,-0.12682413,0.12203831,9.688885
8899,42266,-0.1459674,0.10289505,9.7415285
8900,42271,-0.107680865,0.15075321,9.698457
8901,42275,-0.17228939,0.13160995,9.705635
8902,42280,-0.12203831,0.14118157,9.760673
8903,42285,-0.110073775,0.13160995,9.708028
8904,42290,-0.13639577,0.10289505,9.751101
8905,42294,-0.11246668,0.13160995,9.731957
8906,42299,-0.13400285,0.14357449,9.743921
8907,42304,-0.15075321,0.11246668,9.753493
8908,42309,-0.12682413,0.1196454,9.696064
8909,42313,-0.10289505,0.13160995,9.73435
8910,42318,-0.16511066,0.15314612,9.7415285
8911,42323,-0.12921704,0.15075321,9.731957
8912,42328,-0.1196454,0.12921704,9.69367
8913,42332,-0.12921704,0.12682413,9.746315
8914,42337,-0.110073775,0.12921704,9.73435
8915,42342,-0.11485959,0.13160995,9.715207
8916,42347,-0.13639577,0.1483603,9.724778
8917,42351,-0.10050214,0.14357449,9.760673
8918,42356,-0.1172525,0.09810923,9.731957
8919,42361,-0.13400285,0.15793194,9.767851
8920,42366,-0.13160995,0.12682413,9.73435
8921,42370,-0.1459674,0.1459674,9.731957
8922,42375,-0.1196454,0.12682413,9.743921
8923,42380,-0.1459674,0.1196454,9.760673
8924,42385,-0.15075321,0.14118157,9.729565
8925,42389,-0.107680865,0.12921704,9.727171
8926,42394,-0.13400285,0.13878867,9.703242
8927,42399,-0.15075321,0.110073775,9.696064
8928,42404,-0.14118157,0.16511066,9.712814
8929,42408,-0.12921704,0.13878867,9.739136
8930,42413,-0.09571633,0.15075321,9.753493
8931,42418,-0.16989647,0.13878867,9.698457
8932,42423,-0.12682413,0.14357449,9.69367
8933,42427,-0.13878867,0.1459674,9.767851
8934,42432,-0.12443122,0.11246668,9.698457
8935,42437,-0.1196454,0.12203831,9.7415285
8936,42442,-0.15075321,0.12921704,9.767851
8937,42446,-0.14118157,0.12921704,9.688885
8938,42451,-0.14118157,0.15314612,9.724778
8939,42456,-0.15793194,0.16271774,9.724778
8940,42461,-0.16271774,0.16750357,9.736743
8941,42465,-0.12443122,0.1196454,9.729565
8942,42470,-0.09093051,0.1196454,9.751101
8943,42475,-0.13400285,0.15553902,9.748708
8944,42480,-0.12921704,0.14357449,9.729565
8945,42484,-0.16989647,0.11485959,9.753493
8946,42489,-0.15553902,0.1483603,9.743921
8947,42494,-0.15075321,0.15793194,9.770244
8948,42499,-0.11485959,0.13160995,9.751101
8949,42503,-0.14357449,0.1483603,9.777423
8950,42508,-0.088537596,0.16271774,9.719993
8951,42513,-0.13639577,0.1196454,9.731957
8952,42518,-0.105287954,0.09332342,9.6912775
8953,42522,-0.14118157,0.13878867,9.731957
8954,42527,-0.13878867,0.13639577,9.710421
8955,42532,-0.12921704,0.105287954,9.731957
8956,42537,-0.1459674,0.15075321,9.715207
8957,42541,-0.16032484,0.12682413,9.739136
8958,42546,-0.105287954,0.14118157,9.753493
8959,42551,-0.10289505,0.14357449,9.751101
8960,42556,-0.15075321,0.12443122,9.708028
8961,42560,-0.10289505,0.1196454,9.727171
8962,42565,-0.14357449,0.12921704,9.724778
8963,42570,-0.15793194,0.13639577,9.746315
8964,42575,-0.12203831,0.14357449,9.715207
8965,42579,-0.13639577,0.12921704,9.724778
8966,42584,-0.11485959,0.110073775,9.729565
8967,42589,-0.1483603,0.12203831,9.724778
8968,42594,-0.12682413,0.11485959,9.70085
8969,42598,-0.1172525,0.1459674,9.7176
8970,42603,-0.13400285,0.13639577,9.679314
8971,42608,-0.12443122,0.110073775,9.727171
8972,42613,-0.12921704,0.14118157,9.736743
8973,42617,-0.107680865,0.09810923,9.746315
8974,42622,-0.12203831,0.12682413,9.751101
8975,42627,-0.12203831,0.1172525,9.7415285
8976,42632,-0.12203831,0.1196454,9.746315
8977,42636,-0.11485959,0.12921704,9.755886
8978,42641,-0.107680865,0.1483603,9.710421
8979,42646,-0.17946811,0.12203831,9.727171
8980,42651,-0.14357449,0.09810923,9.755886
8981,42655,-0.110073775,0.1483603,9.755886
8982,42660,-0.1172525,0.1459674,9.729565
8983,42665,-0.16271774,0.13639577,9.736743
8984,42670,-0.16511066,0.15075321,9.724778
8985,42674,-0.1196454,0.1459674,9.703242
8986,42679,-0.13400285,0.09571633,9.73435
8987,42684,-0.13639577,0.1196454,9.739136
8988,42689,-0.107680865,0.12921704,9.679314
8989,42693,-0.107680865,0.10050214,9.743921
8990,42698,-0.12443122,0.14118157,9.7176
8991,42703,-0.16511066,0.12682413,9.722385
8992,42708,-0.110073775,0.08135887,9.743921
8993,42712,-0.15314612,0.13878867,9.722385
8994,42717,-0.14118157,0.1196454,9.775029
8995,42722,-0.1196454,0.1196454,9.739136
8996,42727,-0.15314612,0.09093051,9.724778
8997,42731,-0.10289505,0.09810923,9.712814
8998,42736,-0.15793194,0.12443122,9.729565
8999,42741,-0.18186101,0.11485959,9.715207
9000,42746,-0.110073775,0.13160995,9.755886
9001,42750,-0.1483603,0.1483603,9.708028
9002,42755,-0.1483603,0.12203831,9.743921
9003,42760,-0.1196454,0.13160995,9.755886
9004,42765,-0.16989647,0.1196454,9.705635
9005,42769,-0.15314612,0.13400285,9.705635
9006,42774,-0.10050214,0.1172525,9.736743
9007,42779,-0.105287954,0.12921704,9.73435
9008,42784,-0.110073775,0.15793194,9.719993
9009,42788,-0.16032484,0.13160995,9.743921
9010,42793,-0.1483603,0.110073775,9.772636
9011,42798,-0.15793194,0.14357449,9.798959
9012,42803,-0.13878867,0.13639577,9.719993
9013,42807,-0.12682413,0.12921704,9.770244
9014,42812,-0.16989647,0.13878867,9.729565
9015,42817,-0.12443122,0.1459674,9.724778
9016,42822,-0.08614469,0.15314612,9.746315
9017,42826,-0.14118157,0.17946811,9.712814
9018,42831,-0.1483603,0.15075321,9.755886
9019,42836,-0.15314612,0.1459674,9.708028
9020,42841,-0.107680865,0.13639577,9.731957
9021,42845,-0.14118157,0.107680865,9.727171
9022,42850,-0.1483603,0.10289505,9.719993
9023,42855,-0.1459674,0.15075321,9.746315
9024,42860,-0.15553902,0.16989647,9.7415285
9025,42864,-0.15075321,0.1459674,9.719993
9026,42869,-0.14118157,0.1459674,9.672134
9027,42874,-0.16271774,0.12203831,9.779816
9028,42879,-0.14118157,0.12203831,9.69367
9029,42883,-0.16032484,0.13400285,9.758279
9030,42888,-0.09093051,0.13639577,9.715207
9031,42893,-0.13400285,0.12682413,9.698457
9032,42898,-0.15075321,0.110073775,9.708028
9033,42902,-0.15553902,0.15553902,9.712814
9034,42907,-0.10289505,0.107680865,9.705635
9035,42912,-0.11485959,0.105287954,9.729565
9036,42917,-0.15314612,0.1459674,9.736743
9037,42921,-0.13639577,0.1459674,9.7415285
9038,42926,-0.12203831,0.16271774,9.727171
9039,42931,-0.12682413,0.16750357,9.715207
9040,42936,-0.12682413,0.1483603,9.736743
9041,42940,-0.12682413,0.11485959,9.748708
9042,42945,-0.13639577,0.1483603,9.724778
9043,42950,-0.14118157,0.12443122,9.727171
9044,42955,-0.12443122,0.13878867,9.722385
9045,42959,-0.16511066,0.15075321,9.731957
9046,42964,-0.15793194,0.10289505,9.772636
9047,42969,-0.11485959,0.15314612,9.767851
9048,42974,-0.10050214,0.12203831,9.70085
9049,42978,-0.11246668,0.1483603,9.727171
9050,42983,-0.15793194,0.15553902,9.708028
9051,42988,-0.10050214,0.11485959,9.7415285
9052,42993,-0.15075321,0.10289505,9.767851
9053,42997,-0.12443122,0.16271774,9.758279
9054,43002,-0.1196454,0.1459674,9.724778
9055,43007,-0.1172525,0.12921704,9.727171
9056,43012,-0.12443122,0.15075321,9.715207
9057,43016,-0.1196454,0.1483603,9.727171
9058,43021,-0.12203831,0.107680865,9.731957
9059,43026,-0.17707519,0.12921704,9.758279
9060,43031,-0.1172525,0.12682413,9.755886
9061,43035,-0.12921704,0.15075321,9.719993
9062,43040,-0.09571633,0.105287954,9.760673
9063,43045,-0.14357449,0.13160995,9.729565
9064,43050,-0.1483603,0.12203831,9.703242
9065,43054,-0.15075321,0.13400285,9.743921
9066,43059,-0.16511066,0.13639577,9.722385
9067,43064,-0.1172525,0.11485959,9.712814
9068,43069,-0.1459674,0.16032484,9.722385
9069,43073,-0.13639577,0.1459674,9.743921
9070,43078,-0.1172525,0.110073775,9.729565
9071,43083,-0.14118157,0.12921704,9.719993
9072,43088,-0.12443122,0.08614469,9.739136
9073,43092,-0.17228939,0.1196454,9.703242
9074,43097,-0.15553902,0.110073775,9.767851
9075,43102,-0.13639577,0.13400285,9.719993
9076,43107,-0.13878867,0.13400285,9.729565
9077,43111,-0.110073775,0.15075321,9.67692
9078,43116,-0.15314612,0.14357449,9.710421
9079,43121,-0.1172525,0.13400285,9.712814
9080,43126,-0.12443122,0.14357449,9.727171
9081,43130,-0.13639577,0.12682413,9.7415285
9082,43135,-0.16511066,0.12682413,9.743921
9083,43140,-0.09571633,0.14118157,9.748708
9084,43145,-0.16750357,0.12682413,9.710421
9085,43149,-0.13639577,0.1483603,9.765458
9086,43154,-0.12443122,0.12921704,9.727171
9087,43159,-0.16271774,0.15553902,9.775029
9088,43164,-0.13400285,0.110073775,9.719993
9089,43168,-0.15793194,0.13160995,9.763065
9090,43173,-0.11485959,0.13400285,9.724778
9091,43178,-0.15793194,0.13878867,9.719993
9092,43183,-0.15553902,0.12921704,9.743921
9093,43187,-0.13160995,0.1196454,9.7176
9094,43192,-0.12443122,0.16032484,9.729565
9095,43197,-0.10289505,0.14357449,9.719993
9096,43202,-0.13878867,0.15075321,9.724778
9097,43206,-0.15793194,0.14118157,9.705635
9098,43211,-0.13639577,0.12443122,9.729565
9099,43216,-0.16271774,0.11246668,9.751101
9100,43221,-0.11246668,0.13878867,9.73435
9101,43225,-0.09810923,0.12203831,9.703242
9102,43230,-0.13639577,0.12443122,9.7415285
9103,43235,-0.1459674,0.110073775,9.724778
9104,43240,-0.1459674,0.13160995,9.73435
9105,43244,-0.105287954,0.1172525,9.729565
9106,43249,-0.13878867,0.12203831,9.765458
9107,43254,-0.15553902,0.12203831,9.696064
9108,43259,-0.12203831,0.1196454,9.746315
9109,43263,-0.16511066,0.13878867,9.739136
9110,43268,-0.12682413,0.1459674,9.751101
9111,43273,-0.11246668,0.08375178,9.7415285
9112,43278,-0.13160995,0.12682413,9.712814
9113,43282,-0.13878867,0.1459674,9.703242
9114,43287,-0.13400285,0.13400285,9.69367
9115,43292,-0.14118157,0.17228939,9.748708
9116,43297,-0.12203831,0.11246668,9.724778
9117,43301,-0.14357449,0.12682413,9.722385
9118,43306,-0.12443122,0.12921704,9.719993
9119,43311,-0.09571633,0.12443122,9.770244
9120,43316,-0.13400285,0.110073775,9.765458
9121,43320,-0.11485959,0.16271774,9.6912775
9122,43325,-0.15075321,0.15793194,9.753493
9123,43330,-0.18425392,0.13878867,9.758279
9124,43335,-0.13878867,0.1483603,9.739136
9125,43339,-0.13400285,0.110073775,9.770244
9126,43344,-0.16511066,0.16989647,9.722385
9127,43349,-0.13878867,0.12921704,9.712814
9128,43354,-0.12921704,0.12682413,9.710421
9129,43358,-0.12682413,0.13878867,9.746315
9130,43363,-0.13639577,0.13160995,9.729565
9131,43368,-0.17228939,0.1172525,9.7176
9132,43373,-0.12443122,0.13400285,9.705635
9133,43377,-0.088537596,0.11485959,9.708028
9134,43382,-0.15553902,0.13400285,9.7176
9135,43387,-0.12682413,0.14357449,9.7415285
9136,43392,-0.13639577,0.12682413,9.724778
9137,43396,-0.105287954,0.14118157,9.731957
9138,43401,-0.14357449,0.13160995,9.746315
9139,43406,-0.13400285,0.12203831,9.722385
9140,43411,-0.16032484,0.12203831,9.731957
9141,43415,-0.12921704,0.11246668,9.705635
9142,43420,-0.12921704,0.12443122,9.719993
9143,43425,-0.1196454,0.1459674,9.753493
9144,43430,-0.1483603,0.13400285,9.739136
9145,43434,-0.16271774,0.1172525,9.727171
9146,43439,-0.13878867,0.14357449,9.722385
9147,43444,-0.16271774,0.107680865,9.722385
9148,43449,-0.11246668,0.13639577,9.765458
9149,43453,-0.1483603,0.1459674,9.755886
9150,43458,-0.12443122,0.13639577,9.748708
9151,43463,-0.1483603,0.12203831,9.751101
9152,43468,-0.15075321,0.12682413,9.708028
9153,43472,-0.09571633,0.10289505,9.753493
9154,43477,-0.13400285,0.12203831,9.731957
9155,43482,-0.12203831,0.1196454,9.731957
9156,43487,-0.13878867,0.12921704,9.751101
9157,43491,-0.13400285,0.16511066,9.727171
9158,43496,-0.11485959,0.12203831,9.6912775
9159,43501,-0.11485959,0.15793194,9.755886
9160,43506,-0.12443122,0.17468229,9.715207
9161,43510,-0.1459674,0.09810923,9.758279
9162,43515,-0.13878867,0.15314612,9.724778
9163,43520,-0.13400285,0.13160995,9.6912775
9164,43525,-0.14357449,0.14118157,9.73435
9165,43529,-0.15314612,0.16750357,9.705635
9166,43534,-0.11246668,0.105287954,9.73435
9167,43539,-0.15075321,0.13878867,9.746315
9168,43544,-0.11246668,0.13639577,9.729565
9169,43548,-0.09571633,0.13878867,9.719993
9170,43553,-0.11246668,0.13160995,9.7415285
9171,43558,-0.107680865,0.16750357,9.69367
9172,43563,-0.13160995,0.15075321,9.722385
9173,43567,-0.13639577,0.10050214,9.7415285
9174,43572,-0.14357449,0.13639577,9.724778
9175,43577,-0.1196454,0.12203831,9.743921
9176,43582,-0.1172525,0.1172525,9.703242
9177,43586,-0.13878867,0.13639577,9.7415285
9178,43591,-0.16511066,0.15553902,9.724778
9179,43596,-0.10050214,0.11246668,9.681706
9180,43601,-0.13160995,0.13639577,9.712814
9181,43605,-0.14118157,0.13878867,9.731957
9182,43610,-0.13878867,0.13878867,9.758279
9183,43615,-0.1459674,0.16511066,9.729565
9184,43620,-0.13400285,0.1196454,9.731957
9185,43624,-0.15553902,0.08135887,9.770244
9186,43629,-0.16271774,0.12921704,9.705635
9187,43634,-0.1483603,0.13400285,9.724778
9188,43639,-0.11485959,0.09810923,9.751101
9189,43643,-0.1196454,0.08135887,9.7176
9190,43648,-0.08614469,0.12921704,9.739136
9191,43653,-0.13878867,0.12203831,9.746315
9192,43658,-0.16511066,0.12443122,9.748708
9193,43662,-0.105287954,0.10289505,9.736743
9194,43667,-0.16511066,0.13160995,9.746315
9195,43672,-0.1196454,0.110073775,9.753493
9196,43677,-0.13878867,0.13400285,9.739136
9197,43681,-0.13400285,0.110073775,9.719993
9198,43686,-0.13639577,0.15075321,9.73435
9199,43691,-0.18903974,0.12203831,9.73435
9200,43696,-0.15314612,0.17946811,9.712814
9201,43700,-0.15075321,0.11485959,9.719993
9202,43705,-0.13160995,0.15793194,9.7415285
9203,43710,-0.17468229,0.15553902,9.739136
9204,43715,-0.14357449,0.09571633,9.743921
9205,43719,-0.08135887,0.12203831,9.779816
9206,43724,-0.16750357,0.15075321,9.763065
9207,43729,-0.14118157,0.1196454,9.73435
9208,43734,-0.12443122,0.110073775,9.777423
9209,43738,-0.12921704,0.14118157,9.724778
9210,43743,-0.1172525,0.10289505,9.731957
9211,43748,-0.12921704,0.15075321,9.743921
9212,43753,-0.16989647,0.12203831,9.746315
9213,43757,-0.1196454,0.09571633,9.746315
9214,43762,-0.12443122,0.105287954,9.7176
9215,43767,-0.069394335,0.13639577,9.727171
9216,43771,-0.13878867,0.12921704,9.758279
9217,43775,-0.12203831,0.110073775,9.746315
9218,43780,-0.13400285,0.09571633,9.724778
9219,43784,-0.13878867,0.14357449,9.743921
9220,43789,-0.15314612,0.107680865,9.715207
9221,43794,-0.13400285,0.13639577,9.739136
9222,43798,-0.12443122,0.10050214,9.758279
9223,43803,-0.11246668,0.12443122,9.736743
9224,43809,-0.12203831,0.14118157,9.724778
9225,43813,-0.12443122,0.13400285,9.712814
9226,43818,-0.10289505,0.11246668,9.751101
9227,43823,-0.12443122,0.17707519,9.724778
9228,43828,-0.13160995,0.16032484,9.69367
9229,43832,-0.110073775,0.13878867,9.7415285
9230,43837,-0.15075321,0.11246668,9.698457
9231,43842,-0.09332342,0.12203831,9.7176
9232,43847,-0.16989647,0.13400285,9.763065
9233,43851,-0.15553902,0.14357449,9.736743
9234,43856,-0.1459674,0.13639577,9.743921
9235,43861,-0.12203831,0.12921704,9.760673
9236,43866,-0.12682413,0.14357449,9.729565
9237,43870,-0.1196454,0.10289505,9.753493
9238,43875,-0.17946811,0.107680865,9.763065
9239,43880,-0.13400285,0.16989647,9.7415285
9240,43885,-0.14118157,0.12443122,9.748708
9241,43889,-0.107680865,0.12443122,9.6912775
9242,43894,-0.1459674,0.13400285,9.729565
9243,43899,-0.12203831,0.14357449,9.7415285
9244,43904,-0.13878867,0.11485959,9.739136
9245,43908,-0.15793194,0.13400285,9.751101
9246,43913,-0.17707519,0.1172525,9.73435
9247,43918,-0.1172525,0.1196454,9.731957
9248,43923,-0.15075321,0.15793194,9.722385
9249,43927,-0.13878867,0.15075321,9.719993
9250,43932,-0.13400285,0.105287954,9.743921
9251,43937,-0.1196454,0.1483603,9.724778
9252,43942,-0.16271774,0.12921704,9.770244
9253,43946,-0.15553902,0.13639577,9.7176
9254,43951,-0.12921704,0.09571633,9.753493
9255,43956,-0.16271774,0.1196454,9.755886
9256,43961,-0.107680865,0.17707519,9.69367
9257,43965,-0.14357449,0.12682413,9.712814
9258,43970,-0.08375178,0.12921704,9.736743
9259,43975,-0.110073775,0.14118157,9.722385
9260,43980,-0.14357449,0.11246668,9.710421
9261,43984,-0.1483603,0.13639577,9.73435
9262,43989,-0.13639577,0.11246668,9.758279
9263,43994,-0.17228939,0.1172525,9.727171
9264,43999,-0.08375178,0.09332342,9.743921
9265,44003,-0.11485959,0.1196454,9.705635
9266,44008,-0.13639577,0.07896597,9.70085
9267,44013,-0.10050214,0.16750357,9.722385
9268,44018,-0.12443122,0.09571633,9.708028
9269,44022,-0.14118157,0.15075321,9.727171
9270,44027,-0.12203831,0.15553902,9.724778
9271,44032,-0.15075321,0.13639577,9.784601
9272,44037,-0.15075321,0.12443122,9.743921
9273,44041,-0.12682413,0.12443122,9.739136
9274,44046,-0.13878867,0.12682413,9.758279
9275,44051,-0.1196454,0.12203831,9.772636
9276,44056,-0.12443122,0.1483603,9.710421
9277,44060,-0.15553902,0.12921704,9.73435
9278,44065,-0.1459674,0.11246668,9.751101
9279,44070,-0.13160995,0.16271774,9.763065
9280,44075,-0.16271774,0.1196454,9.743921
9281,44079,-0.17228939,0.1172525,9.712814
9282,44084,-0.17946811,0.12682413,9.715207
9283,44089,-0.13400285,0.1459674,9.712814
9284,44094,-0.15553902,0.13160995,9.722385
9285,44098,-0.11485959,0.13160995,9.710421
9286,44103,-0.13878867,0.1196454,9.712814
9287,44108,-0.12682413,0.110073775,9.729565
9288,44113,-0.12921704,0.110073775,9.7415285
9289,44117,-0.15553902,0.13400285,9.729565
9290,44122,-0.11246668,0.1459674,9.751101
9291,44127,-0.13639577,0.15075321,9.758279
9292,44132,-0.11246668,0.16032484,9.715207
9293,44136,-0.12443122,0.15553902,9.705635
9294,44141,-0.11485959,0.1459674,9.758279
9295,44146,-0.13400285,0.1483603,9.705635
