average,rrData
90.3,664
90.700005,656
90.6,664
90.9,656
90.700005,664
90.6,664
90.200005,671
90.0,671
89.8,671
90.0,664
89.8,671
90.0,664
90.1,664
89.9,671
90.1,664
90.5,656
90.8,656
91.0,656
90.8,664
91.0,656
91.200005,656
91.3,656
91.4,656
91.4,656
90.8,671
91.0,656
90.8,664
90.700005,664
90.6,664
90.5,664
90.5,664
90.5,664
90.5,664
90.8,656
91.3,648
91.700005,648
91.6,656
91.9,648
92.5,640
92.9,640
93.200005,640
93.700005,632
94.1,632
94.700005,625
94.4,640
94.6,632
94.700005,632
94.8,632
94.8,632
95.200005,625
95.1,632
95.0,632
95.3,625
95.200005,632
95.4,625
95.200005,632
95.1,632
94.700005,640
93.700005,656
93.4,648
92.5,664
92.200005,656
91.700005,664
91.3,664
90.700005,671
90.9,656
90.700005,664
90.9,656
91.1,656
91.6,648
91.6,656
92.3,640
92.4,648
92.1,656
91.9,656
91.4,664
90.8,671
90.1,679
89.9,671
89.4,679
89.1,679
88.9,679
88.700005,679
88.9,671
89.1,671
88.9,679
88.700005,679
88.0,695
87.8,687
87.6,687
86.9,703
86.700005,695
86.0,710
85.8,703
85.6,703
85.5,703
85.200005,710
85.200005,703
84.700005,718
84.9,703
85.0,703
85.1,703
85.200005,703
85.200005,703
85.5,695
86.0,687
86.700005,679
87.200005,679
87.6,679
87.8,679
88.6,664
88.8,671
89.3,664
89.3,671
89.0,679
88.8,679
89.0,671
89.1,671
89.5,664
89.8,664
90.3,656
90.3,664
91.0,648
91.5,648
91.8,648
92.0,648
92.5,640
92.5,648
92.200005,656
92.3,648
92.1,656
91.9,656
91.8,656
91.700005,656
91.6,656
91.9,648
92.5,640
92.5,648
92.9,640
93.5,632
94.3,625
94.5,632
94.6,632
95.0,625
95.0,632
95.3,625
95.200005,632
95.1,632
94.3,648
93.8,648
92.8,664
91.8,671
90.8,679
90.1,679
89.3,687
88.700005,687
88.6,679
88.5,679
88.8,671
89.0,671
89.4,664
89.4,671
89.4,671
89.700005,664
89.6,671
89.8,664
89.700005,671
89.3,679
88.4,695
87.8,695
87.6,687
87.8,679
88.0,679
88.1,679
87.9,687
88.1,679
88.5,671
88.8,671
88.700005,679
88.9,671
88.700005,679
88.6,679
88.5,679
88.5,679
88.5,679
88.1,687
88.200005,679
87.9,687
88.4,671
88.4,679
88.700005,671
89.200005,664
89.3,671
89.3,671
89.3,671
89.6,664
89.5,671
89.8,664
89.4,679
89.4,671
89.1,679
89.5,664
89.5,671
89.5,671
89.5,671
89.200005,679
89.3,671
89.3,671
89.3,671
89.3,671
89.0,679
89.1,671
89.200005,671
89.3,671
89.6,664
89.5,671
89.5,671
89.200005,679
89.0,679
88.8,679
89.3,664
89.3,671
89.6,664
89.5,671
89.200005,679
89.3,671
89.3,671
89.3,671
89.6,664
89.8,664
90.0,664
90.5,656
90.8,656
91.3,648
91.700005,648
92.0,648
91.8,656
91.700005,656
91.6,656
91.6,656
91.200005,664
91.0,664
91.200005,656
91.3,656
91.700005,648
92.0,648
91.8,656
92.0,648
91.5,664
91.200005,664
91.3,656
91.0,664
91.200005,656
91.0,664
90.8,664
90.700005,664
90.6,664
90.200005,671
90.6,656
90.5,664
90.200005,671
90.3,664
89.700005,679
89.6,671
89.200005,679
89.3,671
89.3,671
89.3,671
89.3,671
89.6,664
89.5,671
89.8,664
90.0,664
90.1,664
90.200005,664
90.3,664
90.3,664
90.3,664
90.3,664
90.3,664
90.0,671
90.1,664
90.200005,664
90.3,664
90.3,664
90.0,671
90.1,664
89.9,671
89.700005,671
89.6,671
89.5,671
89.200005,679
88.6,687
87.9,695
87.4,695
87.1,695
86.9,695
86.4,703
86.4,695
86.700005,687
87.200005,679
87.9,671
88.4,671
89.3,656
89.6,664
90.200005,656
90.6,656
90.5,664
90.5,664
90.5,664
89.5,687
88.5,695
87.8,695
87.0,703
87.1,687
87.200005,687
87.9,671
88.1,679
88.5,671
88.8,671
89.3,664
89.6,664
89.8,664
90.3,656
90.3,664
90.3,664
90.0,671
90.1,664
89.9,671
89.700005,671
89.3,679
89.0,679
88.8,679
88.700005,679
88.9,671
89.4,664
89.700005,664
89.9,664
90.1,664
90.200005,664
90.6,656
91.200005,648
91.6,648
91.6,656
91.200005,664
90.700005,671
90.3,671
90.0,671
89.5,679
89.5,671
89.200005,679
89.3,671
89.6,664
89.8,664
90.3,656
90.3,664
90.3,664
90.3,664
90.0,671
90.1,664
89.9,671
89.4,679
89.1,679
89.200005,671
88.6,687
88.5,679
88.8,671
89.0,671
89.4,664
89.700005,664
89.9,664
89.700005,671
89.9,664
90.1,664
89.9,671
89.4,679
89.1,679
88.9,679
88.4,687
88.4,679
88.4,679
88.4,679
88.1,687
87.9,687
87.4,695
87.4,687
87.4,687
87.700005,679
87.6,687
87.200005,695
86.9,695
87.0,687
86.8,695
87.3,679
87.3,687
87.3,687
87.0,695
86.8,695
87.3,679
87.3,687
87.3,687
87.3,687
87.3,687
87.6,679
87.8,679
88.0,679
88.4,671
88.4,679
88.700005,671
88.9,671
89.4,664
89.700005,664
90.200005,656
90.3,664
90.700005,656
90.6,664
90.9,656
91.4,648
91.8,648
91.700005,656
92.0,648
92.200005,648
92.0,656
92.5,640
92.9,640
93.200005,640
93.4,640
93.5,640
93.6,640
93.700005,640
93.700005,640
93.700005,640
94.1,632
94.0,640
93.9,640
93.9,640
93.9,640
93.9,640
93.5,648
92.9,656
92.5,656
91.6,671
91.200005,664
91.0,664
90.8,664
90.700005,664
90.6,664
90.5,664
90.5,664
90.5,664
90.8,656
91.0,656
91.200005,656
91.3,656
91.0,664
90.8,664
90.700005,664
90.9,656
90.700005,664
90.6,664
90.5,664
90.200005,671
90.0,671
90.1,664
90.200005,664
90.3,664
90.3,664
90.3,664
90.0,671
89.8,671
90.0,664
90.1,664
89.9,671
90.1,664
89.9,671
89.700005,671
89.6,671
89.8,664
90.0,664
89.8,671
90.0,664
89.8,671
90.0,664
89.8,671
90.0,664
90.1,664
90.5,656
90.5,664
90.5,664
91.1,648
91.9,640
92.5,640
93.6,625
94.0,632
94.6,625
94.4,640
94.6,632
94.4,640
94.6,632
94.4,640
93.9,648
93.5,648
92.9,656
92.5,656
92.200005,656
92.0,656
92.200005,648
92.0,656
91.8,656
91.700005,656
91.6,656
91.6,656
92.3,640
92.4,648
92.5,648
92.5,648
92.5,648
92.9,640
93.200005,640
93.0,648
93.200005,640
93.4,640
92.8,656
92.4,656
91.200005,679
90.0,687
89.200005,687
88.6,687
88.5,679
88.5,679
89.1,664
89.8,656
90.6,648
91.9,632
92.8,632
94.9,601
94.9,460
93.9,656
94.6,593
97.0,585
97.8,601
98.0,609
97.8,617
98.0,609
97.1,632
96.4,632
95.9,632
95.3,640
94.8,640
94.5,640
94.6,632
94.700005,632
95.1,625
95.700005,617
96.200005,617
96.9,609
97.8,601
98.4,601
98.8,601
99.5,593
100.4,585
101.9,570
102.9,570
103.200005,578
104.3,562
105.1,562
105.6,562
106.4,554
107.5,546
107.700005,554
108.4,546
109.3,539
109.5,546
110.0,539
110.4,539
110.700005,539
110.9,539
111.0,539
112.1,523
112.4,531
112.6,531
113.200005,523
113.700005,523
114.0,523
114.200005,523
114.4,523
114.5,523
114.6,523
114.6,523
114.6,523
114.6,523
114.1,531
114.3,523
113.9,531
113.6,531
113.4,531
112.8,539
112.3,539
112.5,531
112.1,539
111.9,539
111.3,546
111.3,539
111.3,539
111.3,539
110.9,546
110.6,546
110.4,546
110.700005,539
109.5,562
109.1,554
107.5,578
106.8,570
105.9,578
104.9,585
103.8,593
103.0,593
102.9,585
102.0,601
101.3,601
101.3,593
101.3,593
102.1,578
101.8,593
102.0,585
102.200005,585
101.9,593
102.5,578
102.1,593
102.3,585
102.4,585
102.8,578
103.1,578
102.9,585
103.200005,578
102.6,593
102.200005,593
101.5,601
101.0,601
100.6,601
100.0,609
99.9,601
99.5,609
99.6,601
99.700005,601
99.3,609
99.5,601
99.200005,609
98.6,617
98.200005,617
98.3,609
98.0,617
97.8,617
98.4,601
98.4,609
98.8,601
99.1,601
99.3,601
99.9,593
100.3,593
100.6,593
100.8,593
101.3,585
101.700005,585
102.0,585
102.200005,585
101.9,593
101.700005,593
101.1,601
100.3,609
99.8,609
99.4,609
99.1,609
99.3,601
99.1,609
99.3,601
99.5,601
100.0,593
100.4,593
100.200005,601
100.5,593
101.1,585
101.1,593
101.1,593
101.1,593
101.1,593
100.700005,601
100.9,593
100.6,601
100.4,601
99.8,609
99.4,609
99.1,609
98.9,609
98.8,609
98.3,617
97.6,625
97.5,617
97.4,617
97.3,617
97.3,617
96.9,625
96.6,625
96.8,617
96.9,617
97.4,609
97.3,617
97.700005,609
97.9,609
99.3,585
100.3,585
101.0,585
100.6,601
99.6,617
99.6,695
99.6,859
99.6,890
99.6,882
99.6,843
99.6,820
99.6,789
99.6,765
99.6,703
99.6,710
99.6,687
99.6,687
99.6,687
99.6,687
99.6,671
99.6,687
99.6,679
99.6,671
99.6,671
99.6,671
98.8,664
97.5,671
95.4,664
94.200005,656
93.1,664
92.9,648
93.200005,640
93.700005,632
94.8,617
95.5,617
96.4,609
96.6,617
96.8,617
95.9,640
95.6,632
94.0,664
92.9,664
91.8,671
90.8,679
90.4,671
89.5,687
88.8,687
88.0,695
87.8,687
87.6,687
87.5,687
88.1,671
88.5,671
88.5,679
89.1,664
90.200005,648
90.3,664
91.4,640
91.1,664
91.200005,656
90.700005,671
90.0,679
88.9,695
88.700005,679
88.6,679
88.5,679
88.8,671
89.3,664
89.6,664
90.200005,656
90.6,656
90.200005,671
90.0,671
