timestamp,x,y,z
1208361,-0.13639577,0.1459674,9.753493
1208366,-0.15793194,0.13400285,9.746315
1208371,-0.12443122,0.09571633,9.729565
1208375,-0.14118157,0.11246668,9.724778
1208380,-0.13639577,0.14118157,9.753493
1208385,-0.12443122,0.110073775,9.743921
1208390,-0.11246668,0.17228939,9.703242
1208394,-0.1483603,0.14357449,9.696064
1208399,-0.15553902,0.12682413,9.7415285
1208404,-0.12682413,0.10050214,9.770244
1208409,-0.13400285,0.1459674,9.705635
1208413,-0.12443122,0.14357449,9.760673
1208418,-0.12921704,0.14118157,9.736743
1208423,-0.107680865,0.16511066,9.710421
1208428,-0.13878867,0.15314612,9.777423
1208432,-0.13639577,0.1459674,9.708028
1208437,-0.14357449,0.14118157,9.770244
1208442,-0.1196454,0.15553902,9.751101
1208447,-0.14118157,0.12203831,9.6912775
1208451,-0.13400285,0.14357449,9.767851
1208456,-0.12682413,0.13400285,9.708028
1208461,-0.14118157,0.11246668,9.722385
1208466,-0.15075321,0.15314612,9.760673
1208470,-0.12682413,0.105287954,9.755886
1208475,-0.08614469,0.14118157,9.70085
1208480,-0.16032484,0.15793194,9.782208
1208485,-0.12443122,0.13878867,9.748708
1208489,-0.14118157,0.15075321,9.710421
1208494,-0.13878867,0.15314612,9.751101
1208499,-0.105287954,0.15553902,9.719993
1208504,-0.12921704,0.13878867,9.722385
1208508,-0.105287954,0.13878867,9.719993
1208513,-0.11246668,0.15314612,9.736743
1208518,-0.107680865,0.12921704,9.746315
1208523,-0.15314612,0.13160995,9.782208
1208527,-0.13639577,0.12921704,9.770244
1208532,-0.12443122,0.12203831,9.739136
1208537,-0.12682413,0.16750357,9.748708
1208542,-0.14357449,0.12443122,9.751101
1208546,-0.15553902,0.15553902,9.7415285
1208551,-0.13878867,0.13878867,9.719993
1208556,-0.14357449,0.15075321,9.753493
1208561,-0.16271774,0.15314612,9.7415285
1208565,-0.13400285,0.10289505,9.73435
1208570,-0.09332342,0.12443122,9.722385
1208575,-0.12203831,0.12921704,9.753493
1208580,-0.16989647,0.13639577,9.758279
1208584,-0.110073775,0.11485959,9.743921
1208589,-0.15553902,0.12921704,9.753493
1208594,-0.1196454,0.13639577,9.770244
1208599,-0.17228939,0.13878867,9.746315
1208603,-0.13160995,0.12203831,9.7415285
1208608,-0.1196454,0.11485959,9.724778
1208613,-0.1172525,0.13639577,9.763065
1208618,-0.12682413,0.1196454,9.810924
1208622,-0.107680865,0.107680865,9.755886
1208627,-0.09332342,0.1459674,9.724778
1208632,-0.12682413,0.12682413,9.751101
1208637,-0.13160995,0.08614469,9.719993
1208641,-0.10050214,0.09571633,9.722385
1208646,-0.16511066,0.12921704,9.786994
1208651,-0.110073775,0.12682413,9.760673
1208656,-0.15075321,0.110073775,9.731957
1208660,-0.1483603,0.12921704,9.727171
1208665,-0.14357449,0.12443122,9.73435
1208670,-0.10289505,0.13400285,9.770244
1208675,-0.10289505,0.11485959,9.70085
1208679,-0.13878867,0.13639577,9.736743
1208684,-0.15793194,0.13639577,9.727171
1208689,-0.13160995,0.15075321,9.6912775
1208694,-0.13639577,0.1483603,9.727171
1208698,-0.12682413,0.13160995,9.746315
1208703,-0.12682413,0.14118157,9.73435
1208708,-0.13639577,0.15793194,9.705635
1208713,-0.15553902,0.15314612,9.731957
1208717,-0.12203831,0.14357449,9.772636
1208722,-0.13160995,0.15314612,9.763065
1208727,-0.16032484,0.11246668,9.729565
1208732,-0.13160995,0.12682413,9.7176
1208736,-0.07657306,0.13639577,9.7415285
1208741,-0.1459674,0.12921704,9.743921
1208746,-0.09093051,0.12443122,9.7415285
1208751,-0.10289505,0.15793194,9.705635
1208755,-0.14357449,0.12203831,9.760673
1208760,-0.08135887,0.10050214,9.703242
1208765,-0.13878867,0.12443122,9.705635
1208770,-0.12443122,0.11246668,9.73435
1208774,-0.1483603,0.13400285,9.765458
1208779,-0.09332342,0.110073775,9.736743
1208784,-0.12203831,0.14118157,9.751101
1208789,-0.14118157,0.10289505,9.7415285
1208793,-0.11246668,0.15314612,9.722385
1208798,-0.11246668,0.13639577,9.746315
1208803,-0.15075321,0.13639577,9.731957
1208808,-0.12203831,0.16511066,9.755886
1208812,-0.12682413,0.13400285,9.710421
1208817,-0.10050214,0.14118157,9.731957
1208822,-0.15553902,0.15075321,9.739136
1208827,-0.10050214,0.15075321,9.722385
1208831,-0.13878867,0.13160995,9.748708
1208836,-0.09810923,0.1172525,9.758279
1208841,-0.13160995,0.15075321,9.731957
1208846,-0.10050214,0.17707519,9.708028
1208850,-0.1459674,0.14357449,9.715207
1208855,-0.16750357,0.13878867,9.719993
1208860,-0.13160995,0.12203831,9.729565
1208865,-0.12443122,0.16032484,9.7176
1208869,-0.14118157,0.13639577,9.770244
1208874,-0.07657306,0.1483603,9.743921
1208879,-0.10050214,0.15793194,9.7176
1208884,-0.13400285,0.1196454,9.753493
1208888,-0.12921704,0.13400285,9.736743
1208893,-0.12682413,0.1459674,9.729565
1208898,-0.18664683,0.1459674,9.708028
1208903,-0.09571633,0.17228939,9.729565
1208907,-0.09093051,0.12921704,9.70085
1208912,-0.07896597,0.107680865,9.736743
1208917,-0.105287954,0.110073775,9.748708
1208922,-0.1172525,0.13400285,9.779816
1208926,-0.107680865,0.15075321,9.751101
1208931,-0.107680865,0.14357449,9.708028
1208936,-0.110073775,0.14118157,9.727171
1208941,-0.13878867,0.13400285,9.760673
1208945,-0.12443122,0.1459674,9.69367
1208950,-0.17946811,0.09332342,9.724778
1208955,-0.14357449,0.15553902,9.705635
1208960,-0.12443122,0.16271774,9.7176
1208964,-0.09332342,0.12682413,9.743921
1208969,-0.18425392,0.1196454,9.760673
1208974,-0.12682413,0.1172525,9.743921
1208979,-0.12682413,0.1196454,9.748708
1208983,-0.15553902,0.11246668,9.7415285
1208988,-0.15553902,0.12921704,9.743921
1208993,-0.11246668,0.16511066,9.743921
1208998,-0.15314612,0.11246668,9.710421
1209002,-0.15075321,0.1459674,9.731957
1209007,-0.069394335,0.1459674,9.748708
1209012,-0.11485959,0.12443122,9.746315
1209017,-0.1172525,0.12921704,9.722385
1209021,-0.14118157,0.13878867,9.751101
1209026,-0.12682413,0.12443122,9.736743
1209031,-0.1459674,0.107680865,9.724778
1209036,-0.15075321,0.1172525,9.731957
1209040,-0.10289505,0.1172525,9.748708
1209045,-0.12443122,0.14118157,9.755886
1209050,-0.14357449,0.13400285,9.755886
1209055,-0.13400285,0.12443122,9.777423
1209059,-0.110073775,0.14357449,9.73435
1209064,-0.12682413,0.12921704,9.739136
1209069,-0.16032484,0.12921704,9.758279
1209074,-0.13639577,0.1196454,9.712814
1209078,-0.1172525,0.1459674,9.731957
1209083,-0.11485959,0.16032484,9.715207
1209088,-0.13400285,0.12443122,9.770244
1209093,-0.15314612,0.14118157,9.729565
1209097,-0.13878867,0.14357449,9.736743
1209102,-0.11246668,0.14118157,9.710421
1209107,-0.10289505,0.13160995,9.739136
1209112,-0.08375178,0.14118157,9.775029
1209116,-0.11485959,0.11485959,9.736743
1209121,-0.110073775,0.14118157,9.748708
1209126,-0.15793194,0.11485959,9.6912775
1209131,-0.07896597,0.13639577,9.736743
1209135,-0.14118157,0.12203831,9.719993
1209140,-0.12921704,0.13400285,9.7415285
1209145,-0.13400285,0.13160995,9.731957
1209150,-0.13639577,0.12443122,9.758279
1209154,-0.13160995,0.14118157,9.736743
1209159,-0.15075321,0.1172525,9.786994
1209164,-0.10289505,0.16032484,9.760673
1209169,-0.13400285,0.110073775,9.7415285
1209173,-0.10050214,0.1196454,9.739136
1209178,-0.13878867,0.12682413,9.73435
1209183,-0.13400285,0.12921704,9.724778
1209188,-0.12682413,0.1483603,9.753493
1209192,-0.1196454,0.11246668,9.755886
1209197,-0.105287954,0.1459674,9.748708
1209202,-0.11246668,0.12682413,9.731957
1209207,-0.08614469,0.15314612,9.729565
1209211,-0.13878867,0.11246668,9.7176
1209216,-0.13400285,0.13639577,9.784601
1209221,-0.09332342,0.11485959,9.758279
1209226,-0.11246668,0.13160995,9.724778
1209230,-0.110073775,0.13400285,9.73435
1209235,-0.12443122,0.12682413,9.739136
1209240,-0.110073775,0.11485959,9.736743
1209245,-0.15314612,0.11246668,9.705635
1209249,-0.09810923,0.13639577,9.755886
1209254,-0.13878867,0.11485959,9.782208
1209259,-0.12443122,0.11485959,9.751101
1209264,-0.13639577,0.09810923,9.755886
1209268,-0.110073775,0.14357449,9.73435
1209273,-0.12921704,0.12203831,9.731957
1209278,-0.14357449,0.12443122,9.779816
1209283,-0.12921704,0.08375178,9.708028
1209287,-0.10289505,0.13878867,9.722385
1209292,-0.15314612,0.11246668,9.715207
1209297,-0.15553902,0.12682413,9.686492
1209302,-0.12203831,0.12682413,9.715207
1209306,-0.09571633,0.14118157,9.760673
1209311,-0.13160995,0.15314612,9.73435
1209316,-0.15553902,0.13400285,9.73435
1209321,-0.105287954,0.14118157,9.70085
1209325,-0.11246668,0.15314612,9.746315
1209330,-0.14118157,0.16032484,9.715207
1209335,-0.11246668,0.11485959,9.775029
1209340,-0.07896597,0.13400285,9.729565
1209344,-0.12921704,0.12203831,9.703242
1209349,-0.15553902,0.1196454,9.7176
1209354,-0.15793194,0.1172525,9.7176
1209359,-0.1459674,0.17228939,9.727171
1209363,-0.12682413,0.13400285,9.70085
1209368,-0.105287954,0.15314612,9.731957
1209373,-0.088537596,0.1196454,9.722385
1209378,-0.13160995,0.1196454,9.729565
1209382,-0.12921704,0.12203831,9.743921
1209387,-0.1459674,0.105287954,9.765458
1209392,-0.16989647,0.12203831,9.767851
1209397,-0.11246668,0.11485959,9.73435
1209401,-0.15793194,0.15314612,9.727171
1209406,-0.13878867,0.12921704,9.746315
1209411,-0.17228939,0.16511066,9.679314
1209416,-0.13400285,0.12443122,9.746315
1209420,-0.12443122,0.13878867,9.73435
1209425,-0.11246668,0.16989647,9.743921
1209430,-0.12203831,0.1483603,9.767851
1209435,-0.09332342,0.12682413,9.755886
1209439,-0.09810923,0.12443122,9.746315
1209444,-0.1172525,0.12443122,9.753493
1209449,-0.16511066,0.15553902,9.746315
1209454,-0.1172525,0.11246668,9.758279
1209458,-0.15314612,0.10050214,9.746315
1209463,-0.11485959,0.107680865,9.729565
1209468,-0.13160995,0.12443122,9.69367
1209473,-0.14357449,0.12682413,9.73435
1209477,-0.105287954,0.105287954,9.724778
1209482,-0.13400285,0.1483603,9.703242
1209487,-0.12921704,0.14357449,9.727171
1209492,-0.10050214,0.12921704,9.727171
1209496,-0.16511066,0.12443122,9.746315
1209501,-0.09810923,0.11485959,9.731957
1209506,-0.12443122,0.1196454,9.736743
1209511,-0.13400285,0.1459674,9.724778
1209515,-0.13400285,0.16750357,9.729565
1209520,-0.088537596,0.1483603,9.748708
1209525,-0.13160995,0.12203831,9.753493
1209530,-0.13878867,0.1196454,9.729565
1209534,-0.13400285,0.15075321,9.7415285
1209539,-0.11485959,0.12443122,9.708028
1209544,-0.09810923,0.14118157,9.705635
1209549,-0.1172525,0.1196454,9.7415285
1209553,-0.107680865,0.1172525,9.70085
1209558,-0.12921704,0.09093051,9.731957
1209563,-0.1459674,0.16271774,9.703242
1209568,-0.1172525,0.13639577,9.7917795
1209572,-0.12682413,0.09810923,9.679314
1209577,-0.11246668,0.107680865,9.729565
1209582,-0.10050214,0.11246668,9.753493
1209587,-0.14118157,0.08614469,9.746315
1209591,-0.16750357,0.11246668,9.746315
1209596,-0.16271774,0.12682413,9.731957
1209601,-0.12921704,0.110073775,9.739136
1209606,-0.16271774,0.12203831,9.748708
1209610,-0.110073775,0.12682413,9.748708
1209615,-0.09571633,0.11246668,9.767851
1209620,-0.15075321,0.15075321,9.712814
1209625,-0.15793194,0.10050214,9.7415285
1209629,-0.11246668,0.12682413,9.770244
1209634,-0.08375178,0.13160995,9.729565
1209639,-0.06460852,0.1172525,9.746315
1209644,-0.10289505,0.14118157,9.765458
1209648,-0.1172525,0.12682413,9.736743
1209653,-0.13400285,0.1196454,9.705635
1209658,-0.105287954,0.15314612,9.696064
1209663,-0.14357449,0.12921704,9.775029
1209667,-0.12682413,0.09571633,9.715207
1209672,-0.12203831,0.12443122,9.755886
1209677,-0.13878867,0.16271774,9.731957
1209682,-0.1172525,0.13160995,9.765458
1209686,-0.16032484,0.1483603,9.705635
1209691,-0.1196454,0.13400285,9.696064
1209696,-0.1459674,0.17228939,9.727171
1209701,-0.13160995,0.17468229,9.739136
1209705,-0.12682413,0.12203831,9.708028
1209710,-0.1196454,0.105287954,9.705635
1209715,-0.110073775,0.14357449,9.724778
1209720,-0.13639577,0.11246668,9.7415285
1209724,-0.110073775,0.12921704,9.698457
1209729,-0.08375178,0.15793194,9.753493
1209734,-0.13400285,0.13878867,9.710421
1209739,-0.13639577,0.15075321,9.715207
1209743,-0.11485959,0.12203831,9.763065
1209748,-0.12203831,0.12921704,9.751101
1209753,-0.1172525,0.14118157,9.746315
1209758,-0.18186101,0.105287954,9.703242
1209762,-0.13160995,0.12921704,9.727171
1209767,-0.09810923,0.14118157,9.746315
1209772,-0.15553902,0.12443122,9.7176
1209777,-0.10050214,0.14118157,9.722385
1209781,-0.11246668,0.1196454,9.739136
1209786,-0.16271774,0.15314612,9.753493
1209791,-0.12921704,0.11246668,9.746315
1209796,-0.1196454,0.14118157,9.7176
1209800,-0.12921704,0.107680865,9.784601
1209805,-0.12682413,0.13160995,9.765458
1209810,-0.13400285,0.1196454,9.7176
1209815,-0.1172525,0.12682413,9.696064
1209819,-0.1483603,0.15793194,9.731957
1209824,-0.1172525,0.10050214,9.767851
1209829,-0.15793194,0.09571633,9.708028
1209834,-0.12443122,0.15075321,9.748708
1209838,-0.107680865,0.12443122,9.722385
1209843,-0.15314612,0.16989647,9.748708
1209848,-0.1459674,0.13878867,9.724778
1209853,-0.107680865,0.10050214,9.73435
1209857,-0.105287954,0.12682413,9.765458
1209862,-0.13400285,0.12443122,9.729565
1209867,-0.12682413,0.15553902,9.731957
1209872,-0.13639577,0.1196454,9.686492
1209876,-0.14118157,0.12203831,9.729565
1209881,-0.15314612,0.14118157,9.7415285
1209886,-0.1196454,0.13878867,9.7176
1209891,-0.09332342,0.1172525,9.760673
1209895,-0.09571633,0.16750357,9.743921
1209900,-0.16032484,0.13639577,9.705635
1209905,-0.11485959,0.15793194,9.789387
1209910,-0.1483603,0.15553902,9.719993
1209914,-0.13878867,0.15553902,9.743921
1209919,-0.11485959,0.12203831,9.710421
1209924,-0.13639577,0.1196454,9.748708
1209929,-0.18186101,0.14118157,9.698457
1209933,-0.12682413,0.13639577,9.722385
1209938,-0.14357449,0.13639577,9.746315
1209943,-0.10289505,0.14357449,9.698457
1209948,-0.13400285,0.12682413,9.715207
1209952,-0.15314612,0.110073775,9.765458
1209957,-0.14118157,0.12443122,9.736743
1209962,-0.107680865,0.16032484,9.696064
1209967,-0.12443122,0.08614469,9.684099
1209971,-0.088537596,0.12443122,9.703242
1209976,-0.09810923,0.1459674,9.758279
1209981,-0.17946811,0.13160995,9.7415285
1209986,-0.12443122,0.1196454,9.743921
1209990,-0.16032484,0.13160995,9.758279
1209995,-0.12682413,0.110073775,9.727171
1210000,-0.12203831,0.08614469,9.731957
1210005,-0.13400285,0.14357449,9.760673
1210009,-0.13878867,0.1172525,9.739136
1210014,-0.13639577,0.13639577,9.719993
1210019,-0.14118157,0.10050214,9.710421
1210024,-0.105287954,0.10050214,9.786994
1210028,-0.16511066,0.12443122,9.698457
1210033,-0.15314612,0.15075321,9.743921
1210038,-0.11485959,0.13160995,9.758279
1210043,-0.1196454,0.15553902,9.753493
1210047,-0.12921704,0.17228939,9.743921
1210052,-0.16511066,0.12682413,9.724778
1210057,-0.1196454,0.16989647,9.708028
1210062,-0.11485959,0.13400285,9.729565
1210066,-0.15793194,0.15314612,9.743921
1210071,-0.15075321,0.110073775,9.73435
1210076,-0.12682413,0.16511066,9.722385
1210081,-0.1172525,0.12443122,9.686492
1210085,-0.12921704,0.15793194,9.719993
1210090,-0.16032484,0.09571633,9.7415285
1210095,-0.110073775,0.15553902,9.73435
1210100,-0.12443122,0.09332342,9.736743
1210104,-0.14118157,0.12921704,9.686492
1210109,-0.1172525,0.13400285,9.724778
1210114,-0.11485959,0.1483603,9.739136
1210119,-0.15793194,0.15793194,9.712814
1210123,-0.06460852,0.10050214,9.739136
1210128,-0.107680865,0.110073775,9.719993
1210133,-0.11485959,0.14357449,9.67692
1210138,-0.12203831,0.17228939,9.767851
1210142,-0.1172525,0.1483603,9.739136
1210147,-0.15075321,0.15314612,9.748708
1210152,-0.11246668,0.16032484,9.770244
1210157,-0.1196454,0.11246668,9.765458
1210161,-0.14118157,0.16271774,9.765458
1210166,-0.12443122,0.105287954,9.758279
1210171,-0.13878867,0.1459674,9.739136
1210176,-0.13160995,0.13639577,9.724778
1210180,-0.088537596,0.12921704,9.743921
1210185,-0.11246668,0.12443122,9.727171
1210190,-0.12203831,0.1172525,9.719993
1210195,-0.12443122,0.1196454,9.758279
1210199,-0.09810923,0.1459674,9.73435
1210204,-0.1196454,0.12682413,9.698457
1210209,-0.14118157,0.13160995,9.753493
1210214,-0.13400285,0.14357449,9.753493
1210218,-0.12443122,0.1459674,9.731957
1210223,-0.13878867,0.1172525,9.722385
1210228,-0.1483603,0.13160995,9.784601
1210233,-0.12682413,0.107680865,9.710421
1210237,-0.110073775,0.110073775,9.7176
1210242,-0.105287954,0.12921704,9.715207
1210247,-0.12682413,0.1172525,9.722385
1210252,-0.16271774,0.1172525,9.7415285
1210256,-0.11246668,0.16511066,9.7176
1210261,-0.12443122,0.14357449,9.724778
1210266,-0.12203831,0.107680865,9.729565
1210271,-0.110073775,0.12921704,9.73435
1210275,-0.15314612,0.13160995,9.715207
1210280,-0.1459674,0.11246668,9.751101
1210285,-0.13878867,0.1172525,9.751101
1210290,-0.12921704,0.10050214,9.743921
1210294,-0.13639577,0.13160995,9.746315
1210299,-0.107680865,0.10289505,9.736743
1210304,-0.12921704,0.07896597,9.748708
1210309,-0.11485959,0.12443122,9.746315
1210313,-0.15793194,0.10050214,9.710421
1210318,-0.1172525,0.12682413,9.722385
1210323,-0.13160995,0.12921704,9.748708
1210328,-0.17707519,0.13400285,9.727171
1210332,-0.10050214,0.1196454,9.715207
1210337,-0.11485959,0.16750357,9.763065
1210342,-0.13160995,0.19143265,9.782208
1210347,-0.15314612,0.16511066,9.722385
1210351,-0.13639577,0.13400285,9.763065
1210356,-0.15553902,0.110073775,9.758279
1210361,-0.1483603,0.09571633,9.7415285
1210366,-0.12203831,0.15075321,9.751101
1210370,-0.16750357,0.12203831,9.7415285
1210375,-0.12921704,0.15553902,9.719993
1210380,-0.071787246,0.13639577,9.736743
1210385,-0.11485959,0.12203831,9.751101
1210389,-0.13400285,0.13639577,9.73435
1210394,-0.12443122,0.16032484,9.772636
1210399,-0.13639577,0.16032484,9.710421
1210404,-0.14357449,0.11246668,9.736743
1210408,-0.13878867,0.15314612,9.739136
1210413,-0.12203831,0.14357449,9.767851
1210418,-0.1196454,0.12203831,9.727171
1210423,-0.14357449,0.107680865,9.708028
1210427,-0.16271774,0.16271774,9.712814
1210432,-0.15553902,0.12203831,9.724778
1210437,1.4979604,-1.3424214,1.5841051
1210442,6.010985,-3.048565,8.004277
1210446,-5.1423593,2.7973096,15.467758
1210451,-1.9908996,1.7922882,13.876474
1210456,2.3498356,-1.899969,7.1763315
1210461,0.0598227,0.53840435,8.959048
1210465,-0.77290934,0.6676214,10.327791
1210470,0.9140909,-0.46422416,8.468502
1210475,0.4402951,0.27279153,8.925548
1210480,-0.63651353,0.39243692,10.504867
1210484,-0.42833054,0.7346228,10.406757
1210489,0.54079723,-0.28475606,8.676684
1210494,0.33979294,-0.20100428,9.363449
1210499,-0.2919348,0.12443122,10.579046
1210503,-0.22254045,0.0,9.140909
1210508,-0.004785816,-0.12682413,9.2485895
1210513,-0.5551547,0.1196454,10.337363
1210518,-0.234505,-0.17228939,9.94014
1210522,-0.12443122,-0.13639577,9.32277
1210527,-0.33979294,0.009571632,9.810924
1210532,-0.11246668,-0.045465253,9.636241
1210537,-0.17468229,-0.026321989,10.07175
1210541,-0.31825677,0.12682413,9.583597
1210546,0.37090075,0.27997026,9.794173
1210551,0.28475606,0.42593765,10.110037
1210556,-0.107680865,0.7322299,9.703242
1210560,-0.35415038,0.66283554,9.629062
1210565,-0.3852582,0.24886245,9.770244
1210570,-0.13878867,-0.08135887,9.98082
1210575,-0.047858164,0.15793194,9.629062
1210579,-0.42593765,-0.40440148,7.887025
1210584,2.6202343,-1.0193789,8.980584
1210589,-0.442688,-0.81358874,6.2813835
1210594,-0.84708947,0.2632199,9.868353
1210598,0.16032484,0.6125845,10.126787
1210603,-0.2632199,0.69155043,11.038485
1210608,-0.10050214,0.1172525,9.746315
1210613,0.08375178,-0.5431901,8.576182
1210617,0.1459674,0.040679436,9.392164
1210622,-0.021536173,-0.07418015,10.088501
1210627,0.071787246,0.49293905,10.674763
1210632,-0.21536173,-0.22014755,9.32277
1210636,0.03828653,0.14357449,9.56924
1210641,-0.24646953,0.107680865,9.459166
1210646,-0.05025107,0.10050214,9.619491
1210651,-0.26082698,0.27997026,9.920997
1210655,-0.2656128,0.33022133,10.239254
1210660,0.067001425,0.0071787243,9.906639
1210665,-0.009571632,0.07896597,9.234232
1210670,-0.2919348,0.1459674,9.411307
1210674,-0.2991135,0.24646953,10.009535
1210679,-0.15314612,0.20339718,10.095679
1210684,0.1483603,0.10050214,9.516596
1210689,-0.03828653,0.18425392,9.418487
1210693,-0.25364825,0.17946811,9.846817
1210698,-0.25364825,0.18186101,9.84921
1210703,-0.17707519,0.16511066,9.856388
1210708,-0.004785816,0.13400285,9.607526
1210712,-0.03828653,0.12203831,9.705635
1210717,-0.15075321,0.11485959,9.736743
1210722,-0.22254045,0.1196454,9.822887
1210727,-0.13160995,0.1196454,9.775029
1210731,-0.110073775,0.05025107,9.727171
1210736,-7.9277043,5.6185484,21.806572
1210741,0.5910483,0.677193,11.6223545
1210746,5.7621226,-5.465402,2.5699832
1210750,-3.0102785,2.2182257,11.143773
1210755,-0.48815325,-0.75615895,9.382592
1210760,3.48886,0.34936458,9.916211
1210765,-1.4381378,2.057901,9.069121
1210769,-1.849718,2.0770442,12.586697
1210774,0.17946811,0.052643977,7.422801
1210779,1.5386399,-1.1773108,8.420644
1210784,-0.8279462,0.90691215,11.268204
1210788,-0.5527618,0.57669085,9.973641
1210793,0.21057591,0.2392908,8.60729
1210798,-0.4977249,-0.067001425,10.325398
1210803,-0.06221561,-0.13878867,10.267968
1210807,-0.31586388,0.021536173,9.727171
1210812,-0.11246668,-0.09332342,9.516596
1210817,-0.24168372,-0.42115182,9.638634
1210822,-0.7059079,-0.18664683,10.0430355
1210826,-0.53840435,-0.14357449,9.708028
1210831,-0.067001425,-0.25125536,9.674527
1210836,-0.2656128,-0.30629224,9.901854
1210841,-0.39004403,-0.0071787243,9.629062
1210845,-0.15314612,0.1196454,9.566847
1210850,0.2943277,0.17946811,9.959284
1210855,1.1366314,0.59583414,10.452223
1210860,-0.12682413,1.2108115,9.380199
